fips,cancer_incidence_rate_per_100000,cancer_mortality_rate_per_100000,breast_cancer_incidence_rate_per_100000,breast_cancer_mortality_rate_per_100000,colorectal_cancer_incidence_rate_per_100000,colorectal_cancer_mortality_rate_per_100000,leukemia_cancer_incidence_rate_per_100000,leukemia_cancer_mortality_rate_per_100000,lung_cancer_incidence_rate_per_100000,lung_cancer_mortality_rate_per_100000,non_hodgkin_lymphoma_cancer_incidence_rate_per_100000,non_hodgkin_lymphoma_cancer_mortality_rate_per_100000,prostate_cancer_incidence_rate_per_100000,prostate_cancer_mortality_rate_per_100000,median_household_income,over_65_percent,uv_exposure,low_income_low_access_share,non_english_speaking,population_in_poverty_percent,population_over_25_no_high_school_diploma_percent,population_uninsured_percent,population_minority_percent,walkability_index,hospital_beds_per_100000,median_aqi,pesticide_mass,population
31059,477.9,183.48,125.0,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,62.9,42.1,18.483078861547583,5.257888808522292,115.1,16.545190647866043,55625.0,23.276795380728977,4375.0,6.99490662139219,1.0,12.59473114399134,4.980151569830387,4.889931432695778,6.495849873691808,7.415410836758163,541.3208228076506,,536845.6,5542.0
31061,478.5,143.82741404635493,139.7,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,87.9,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,49235.0,27.34006734006734,4516.0,13.488372093023257,0.5,25.589225589225588,5.218855218855219,6.228956228956229,4.882154882154882,6.227045908352628,471.38047138047136,,390668.9,2970.0
31063,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,51855.0,25.303490136570563,4522.0,8.381712626995645,0.3,16.42640364188164,3.528072837632777,8.687405159332322,5.159332321699544,5.905136067423534,,,249093.45,2636.0
31065,476.1,179.03,137.2,19.154748436489104,44.6,15.224119242918285,14.320309366633058,6.372937942072387,58.5,41.19,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,47989.0,25.14855687606112,4564.0,1.0082677959265982,1.4,21.498302207130727,7.321731748726655,7.321731748726655,6.897283531409168,7.276570553027998,424.44821731748726,,530576.4,4712.0
31067,454.7,168.36,109.5,24.89,38.9,13.6,12.5,6.372937942072387,71.4,47.39,17.2,5.257888808522292,112.0,16.545190647866043,51662.0,20.84184147020605,4304.0,8.36358746806508,1.1,20.68405420456655,6.650269166511973,5.759235195841842,5.8288472248004455,7.154526510724149,116.02004826434008,,693461.55,21548.0
31069,505.0,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,,27.08768267223382,4424.0,9.431210500729218,1.7,23.903966597077243,4.279749478079332,13.308977035490605,6.367432150313153,6.269713261502687,521.9206680584551,14.0,117912.5,1916.0
31071,509.8,170.4,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,48545.0,26.4776549735704,4322.0,2.928257686676428,0.0,15.521383950024026,2.931283037001441,3.604036520903412,3.3637674195098515,6.682447257050633,,,17654.25,2081.0
31073,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,62545.0,27.98600699650175,4510.0,11.986301369863014,0.7,16.041979010494753,4.0479760119940025,5.847076461769116,5.547226386806597,5.755252274427791,,,313162.15,2001.0
31075,525.6,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,,22.865412445730826,4370.0,19.055374592833875,0.0,24.312590448625183,4.775687409551375,13.16931982633864,2.894356005788712,6.666666667,,,640.15,691.0
31077,452.6,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,215.7,16.545190647866043,47128.0,25.878864887759423,4346.0,20.606776989755712,0.5,18.29733163913596,4.870817450232952,5.802626005929692,3.939008894536213,5.990041493775934,,,194919.65,2361.0
31079,464.8,143.82741404635493,,11.28,46.4,14.95,18.8,8.75,47.2559049102507,39.68,20.7,5.257888808522292,110.8,13.75,54742.0,14.93853728520656,4420.0,7.0384083812513865,11.2,21.02937819948482,9.48840849065832,11.642048974534546,34.371841272946625,8.253354091018144,420.62017020444097,26.0,447928.1,61338.0
31081,453.6,143.82741404635493,,19.154748436489104,39.4,15.224119242918285,14.320309366633058,6.372937942072387,70.2,43.59,18.483078861547583,5.257888808522292,95.1,16.545190647866043,64042.0,19.806920490291787,4386.0,2.740026304252521,1.0,8.569259138735221,2.5056947608200453,5.7923852912463385,5.521206204577503,6.464643712851165,130.16596160104135,,432322.75,9219.0
31083,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,126.7,16.545190647866043,50344.0,25.29585798816568,4541.0,2.541630148992112,2.6,17.307692307692307,4.674556213017751,6.272189349112427,5.8579881656804735,5.740546829541594,562.130177514793,,430378.3,3380.0
31085,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,,21.70978627671541,4539.0,44.46742502585315,2.5,24.40944881889764,5.736782902137233,6.636670416197974,7.311586051743532,5.0,,,217038.2,889.0
31087,499.2,183.41,,19.154748436489104,85.1,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,,25.28694404591105,4598.0,37.585969738652,0.4,21.0545193687231,4.626972740315638,10.365853658536585,5.774748923959828,5.630085590347169,,,219865.35,2788.0
31089,444.6,143.82741404635493,,19.154748436489104,46.0,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,151.6,16.545190647866043,57468.0,21.880865356119727,4260.0,8.528988979396262,1.6,16.64526326187889,4.139089202805493,5.7789192926997925,7.023609601896672,7.151960306246852,414.8967697322928,,379536.2,10123.0
31091,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,,25.371120107962213,4356.0,32.744565217391305,0.0,13.090418353576249,4.318488529014845,11.740890688259109,13.765182186234815,6.833333333,,,1026.0,741.0
31093,438.7,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,123.1,16.545190647866043,54399.0,21.001866832607345,4387.0,5.132291998724896,1.0,17.563783447417546,2.7846919726197883,4.278158058494089,7.638456751711263,5.756544366364246,155.56938394523957,,248054.6,6428.0
31095,436.4,143.82741404635493,,19.154748436489104,47.3,15.224119242918285,14.320309366633058,6.372937942072387,65.5,32.56164521119772,18.483078861547583,5.257888808522292,103.7,16.545190647866043,,24.274852154322726,4355.0,9.88472240625414,2.9,20.219656434807096,6.969867642917488,7.899183328639819,6.857223317375387,7.137080319481636,239.36919177696424,,446835.8,7102.0
31097,485.9,166.47,130.0,19.154748436489104,43.7,15.224119242918285,14.320309366633058,6.372937942072387,61.4,32.56164521119772,18.483078861547583,5.257888808522292,129.8,16.545190647866043,52794.0,18.249316139116843,4263.0,5.846271803718612,3.5,12.192262602579133,8.987885892926926,4.787026182102384,19.831965611567018,6.5265537812978645,351.69988276670574,,188297.35,5118.0
31099,479.2,165.64,147.4,19.154748436489104,65.2,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,104.1,16.545190647866043,56952.0,19.398907103825135,4478.0,0.5393743257820928,1.0,20.38554948391014,4.037644201578628,5.25197328476017,8.773527625986642,6.624084249047772,151.79113539769278,,557151.65,6588.0
31101,494.3,143.82741404635493,159.0,19.154748436489104,44.5,15.224119242918285,14.320309366633058,6.372937942072387,61.6,32.56164521119772,35.0,5.257888808522292,145.1,16.545190647866043,48901.0,26.851391650099405,4458.0,6.8833652007648185,2.0,21.993041749502986,7.39314115308151,8.362326043737575,10.561630218687872,7.146911141972713,223.65805168986088,,253205.9,8048.0
31103,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,49688.0,23.88571428571429,4246.0,26.45631067961165,0.0,28.22857142857143,2.9714285714285715,5.0285714285714285,1.3714285714285714,6.0,,,47163.85,875.0
31105,384.9651531509298,175.86,153.2,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,,25.559284116331096,4455.0,3.1405391258832767,1.4,26.00671140939597,7.522371364653243,14.2337807606264,13.814317673378076,7.074220525585764,419.46308724832215,,176573.09999999998,3576.0
31107,431.4,143.82741404635493,160.0,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,110.7,16.545190647866043,49752.0,24.892857142857142,4206.0,11.757269279393173,1.3,18.369047619047617,4.904761904761905,6.035714285714286,14.73809523809524,7.024901497149172,273.8095238095238,36.0,320820.3,8400.0
31109,440.3,143.82741404635493,123.8,19.4,40.0,13.09,13.4,7.37,47.2559049102507,32.56164521119772,18.0,4.14,115.9,17.68,58009.0,13.9070688913082,4270.0,4.784395617486607,4.9,18.50900068359622,4.212661721143378,7.174912018634326,19.462237638301644,12.882983331815236,490.227105856141,29.0,461488.0,315976.0
31111,477.3,164.78,,15.12,41.1,15.31,24.9,8.14,59.9,39.43,26.3,8.02,114.9,17.76,56794.0,19.18840248844244,4451.0,3.133267195767196,1.1,18.663318303749783,4.443239541122082,9.317390559899549,12.758974944352492,7.915149718995512,331.03133382797785,,484241.85,35042.0
31113,739.4,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,51607.0,19.196428571428573,4378.0,4.980340760157274,1.8,23.102678571428573,3.125,9.375,3.90625,6.0,,,38284.95,896.0
31115,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,53125.0,22.89855072463768,4332.0,11.867088607594935,1.4,21.44927536231884,1.3043478260869563,6.811594202898551,10.144927536231885,6.166666667,,,7088.85,690.0
31117,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,48882.0,33.095238095238095,4390.0,32.83858998144712,0.0,19.761904761904763,6.190476190476191,3.333333333333333,1.1904761904761905,4.833333333,,,3625.15,420.0
31119,463.6,143.82741404635493,,14.65,49.8,18.81,9.0,6.372937942072387,65.5,43.72,22.5,5.257888808522292,146.5,16.545190647866043,52857.0,15.672558033292407,4258.0,7.821997935543067,5.9,21.76855209433801,5.990349199097736,8.168917568455015,20.783485138337664,8.022006408202053,859.4352282785599,,395810.35,35023.0
31121,524.4,169.38,141.1,19.154748436489104,56.5,15.224119242918285,14.320309366633058,6.372937942072387,73.9,48.28,18.483078861547583,5.257888808522292,112.1,16.545190647866043,54197.0,21.00690007666752,4364.0,10.465264499681323,1.9,20.09966777408638,4.63838487094301,7.679529772553028,8.113979044211602,6.25567089565116,255.5583950932788,,275039.85,7826.0
31123,384.9651531509298,143.82741404635493,,19.154748436489104,52.6,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,111.7,16.545190647866043,,20.611335172999365,4428.0,18.02856009520032,2.2,17.469751645085967,7.280832095096583,7.747824241137763,18.42496285289748,5.974626454478827,424.53831458289113,,237187.15,4711.0
31125,498.2,172.02,,19.154748436489104,91.7,15.224119242918285,14.320309366633058,6.372937942072387,77.1,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,,21.390070921985817,4338.0,1.3119143239625168,0.1,20.08510638297872,4.539007092198582,4.964539007092199,4.028368794326241,6.656912399208779,539.0070921985816,,209543.55,3525.0
31127,483.7,178.61,154.1,19.154748436489104,40.6,15.224119242918285,14.320309366633058,6.372937942072387,88.1,51.22,34.4,5.257888808522292,111.9,16.545190647866043,51922.0,20.020063055316708,4242.0,1.2693156732891833,2.4,19.747778733161365,5.818286041845801,8.569790770994553,8.956721123531096,6.408147725334951,229.2920607623961,,365936.25,6978.0
31129,489.8,162.4,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,128.3,16.545190647866043,,26.95052331113225,4446.0,13.555555555555555,1.4,19.55280685061846,5.209324452901998,7.588011417697431,5.756422454804948,6.48417153989076,594.6717411988582,,426427.3000000001,4204.0
31131,460.6,160.23,141.3,19.154748436489104,57.5,19.37,14.320309366633058,6.372937942072387,57.3,46.59,18.483078861547583,5.257888808522292,109.1,16.545190647866043,54828.0,19.248355778264955,4239.0,19.612452350698856,3.0,17.751331036642657,5.217663639210773,6.038208581271531,11.462574381459442,7.112323854989557,288.1302849984341,,527236.75,15965.0
31133,497.3,143.82741404635493,149.2,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,146.4,16.545190647866043,46314.0,28.40909090909091,4276.0,5.409304002884962,1.9,29.96212121212121,11.515151515151516,15.0,4.8106060606060606,5.683918784211883,416.6666666666667,,266160.95,2640.0
31135,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,62469.0,23.36448598130841,4503.0,7.34006734006734,1.7,12.2533748701973,7.476635514018691,5.261336102457598,5.607476635514018,5.789129686875128,692.2810661128418,,520966.55,2889.0
31137,469.9,143.82741404635493,200.2,19.154748436489104,48.2,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,41.77,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,57241.0,20.79558011049724,4496.0,4.603831084022638,2.1,18.331491712707184,5.171270718232044,5.248618784530387,8.3646408839779,7.497642544291885,276.24309392265195,,646850.05,9050.0
31139,439.0,143.82741404635493,160.8,19.154748436489104,57.0,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,124.0,16.545190647866043,56620.0,19.265283230510377,4223.0,9.785301403798512,0.3,14.39988782950084,3.5614133482894004,6.113292204150309,4.136287156477846,6.572004098634624,490.7459338194056,,344005.45,7132.0
31141,465.7,143.82741404635493,118.4,20.28,56.7,13.85,14.7,7.75,58.2,32.56164521119772,22.8,5.257888808522292,128.9,17.05,62617.0,17.596992481203007,4284.0,3.787573285355337,7.4,15.236090225563908,6.571428571428571,9.341353383458646,22.62857142857143,7.9998840598244865,150.37593984962405,,466458.5500000001,33250.0
31143,460.1,143.82741404635493,112.2,19.154748436489104,55.9,15.224119242918285,14.320309366633058,6.372937942072387,63.5,32.56164521119772,18.483078861547583,5.257888808522292,136.8,16.545190647866043,61962.0,22.177419354838708,4321.0,1.4428412874583796,1.8,14.97695852534562,6.816436251920123,12.000768049155146,8.314132104454686,6.036251189302378,307.21966205837174,,310071.5,5208.0
31145,384.9651531509298,164.21,,19.154748436489104,41.8,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,48.2,20.8,5.257888808522292,94.3044585987261,16.545190647866043,46859.0,20.26107226107226,4582.0,19.2311171415649,1.1,17.53846153846154,4.522144522144522,8.68997668997669,8.596736596736596,7.688907397125115,233.1002331002331,,286562.2,10725.0
31147,503.5,177.0,152.0,19.154748436489104,41.3,15.224119242918285,14.320309366633058,6.372937942072387,86.8,47.71,18.483078861547583,5.257888808522292,103.0,16.545190647866043,48096.0,24.188044989258184,4253.0,9.709434413487983,0.3,22.494629091368637,5.092885125742449,9.629723240237585,8.024769366864653,6.334436259117867,303.29836977126246,,419189.1,7913.0
31149,384.9651531509298,191.79,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,52604.0,24.405594405594407,4279.0,8.977719528178243,0.5,13.426573426573428,2.377622377622377,9.93006993006993,3.5664335664335662,6.03444444458,1678.3216783216783,,47022.45,1430.0
31151,508.6,181.2,,19.154748436489104,46.4,29.36,14.320309366633058,6.372937942072387,72.4,47.1,31.6,5.257888808522292,117.4,16.545190647866043,51143.0,14.50671542085648,4330.0,11.380281690140846,14.2,27.846143027916455,11.34941284016595,11.468954363265594,31.404261303705788,6.07920399399482,302.36973489909286,,503165.0,14221.0
31153,470.3,143.82741404635493,145.9,19.44,38.9,13.26,11.6,6.93,63.3,40.4,21.8,5.7,102.0,16.16,79549.0,11.732696949270478,4204.0,6.896247796524805,3.2,10.16982321859575,2.8811237469829742,5.539368109765379,19.93791993737633,7.880780034846505,100.56752701733022,44.0,125628.35,183956.0
31155,462.1,143.82741404635493,120.7,19.154748436489104,39.1,11.33,15.6,10.92,47.2559049102507,32.56164521119772,18.9,5.257888808522292,130.8,16.545190647866043,66718.0,18.467877879752763,4231.0,6.183830606352262,0.6,12.1698820003746,4.078479115939315,3.928638321783105,5.057126802772054,6.049300799055984,74.92039707810451,,571930.5,21356.0
31157,432.7,143.82741404635493,,17.53,34.51626998223803,13.02,17.0,8.92,47.2559049102507,32.56164521119772,17.8,6.46,126.2,14.5,50157.0,19.0363393155724,4426.0,1.971869083040303,2.9,22.33307323598261,7.607847508638947,9.176791884962658,28.642291829227517,7.6188020044755485,479.3222606175455,43.0,260732.8,35884.0
31159,384.9651531509298,167.77,,29.52,47.1,17.54,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,15.0,5.257888808522292,92.4,16.545190647866043,67591.0,17.25620026717779,4303.0,7.373134328358209,0.6,13.5679851309752,3.328105941801708,5.43067898007783,5.494569321019922,5.731087366980382,139.39710751001917,,407898.7,17217.0
31161,453.8,163.81,134.9,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,64.3,50.89,18.483078861547583,5.257888808522292,138.0,16.545190647866043,,25.867689357622243,4342.0,10.330956299140611,1.0,27.555129434324066,7.785234899328859,13.32694151486098,19.06040268456376,6.270761686410776,479.3863854266539,,197023.9,5215.0
31163,629.5,143.82741404635493,157.1,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,161.8,16.545190647866043,51172.0,27.495854063018243,4401.0,4.91751269035533,0.6,19.402985074626866,5.406301824212272,8.855721393034825,4.2454394693200666,6.310157790927022,,,211616.0,3015.0
31165,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,46875.0,20.1848998459168,4364.0,20.51868802440885,2.9,29.50693374422188,3.1587057010785826,12.71186440677966,8.243451463790446,4.676935228734597,,,46668.75,1298.0
31167,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,96.5,16.545190647866043,62687.0,18.028927009754455,4222.0,1.5989557839778104,1.7,13.286242852337708,3.229061553985873,5.297679112008073,9.300369996636396,4.680740988029873,,,249715.9,5946.0
31169,492.5,143.82741404635493,145.6,19.154748436489104,62.7,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,105.1,16.545190647866043,50734.0,25.74,4402.0,5.604437643458302,0.5,19.84,5.140000000000001,5.779999999999999,5.779999999999999,7.033182946449981,340.0,,421095.45,5000.0
31171,525.6,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,50682.0,25.42662116040956,4346.0,34.62132921174652,0.9,12.457337883959044,1.706484641638225,2.389078498293516,1.1945392491467577,6.833333333,,16.0,1316.05,586.0
31173,436.8,197.26,150.7,19.154748436489104,72.0,15.224119242918285,14.320309366633058,6.372937942072387,57.4,32.56164521119772,18.483078861547583,5.257888808522292,106.0,16.545190647866043,48149.0,12.108617345525076,4145.0,1.3256484149855907,1.9,33.08395677472984,5.666389581601552,21.21086173455251,64.90717650318648,6.24516806710224,290.93931837073984,,263809.6,7218.0
31175,384.9651531509298,143.82741404635493,152.0,19.154748436489104,55.5,15.224119242918285,14.320309366633058,6.372937942072387,58.4,48.31,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,55170.0,25.951219512195124,4362.0,4.436619718309859,0.7,16.04878048780488,4.585365853658536,8.390243902439025,3.975609756097561,5.829940025244792,390.2439024390244,,213331.8,4100.0
31177,519.0,159.19,147.7,24.69,56.5,20.97,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,21.7,5.257888808522292,133.2,16.545190647866043,70753.0,18.027839968850383,4176.0,4.971829593753089,0.7,12.27489535676044,3.076024530322204,4.652973814854473,5.752944612089945,5.6094597489726,102.20967584931374,33.0,280246.75,20546.0
31179,384.9651531509298,143.82741404635493,,19.154748436489104,38.1,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,153.7,16.545190647866043,62623.0,15.70089475926715,4188.0,2.438770192808754,1.6,16.41457179377929,2.2795057520238604,3.397954835960801,10.43885811674478,5.9330984664376,223.6898167873881,,355982.7,9388.0
31181,469.8,192.06,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,118.1,16.545190647866043,,22.8195596225336,4484.0,13.641133263378803,0.2,19.90277380611953,3.631684300829282,6.834429511009437,8.464398055476122,6.596378231939233,371.7472118959108,,362755.3,3497.0
31183,384.9651531509298,143.82741404635493,,19.154748436489104,34.51626998223803,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,94.3044585987261,16.545190647866043,52083.0,31.78519593613933,4307.0,31.295843520782395,0.2,26.56023222060958,3.7735849056603774,9.724238026124818,2.467343976777939,4.833333333,,,41655.2,689.0
31185,443.7,143.82741404635493,109.9,19.154748436489104,44.7,15.224119242918285,14.320309366633058,6.372937942072387,47.2559049102507,32.56164521119772,18.483078861547583,5.257888808522292,96.8,16.545190647866043,59779.0,20.13751737254041,4348.0,5.554335894621295,1.5,13.69321922317314,3.8841342988808414,5.39097359373857,9.801770170433764,7.70449549431524,277.9606466242411,,493710.75000000006,13671.0
32001,394.6393379790175,175.18,108.8,21.3,37.9,16.07,12.6,5.444340305482736,67.4,57.94,15.3,5.140912014167223,80.24809220261201,,51514.0,19.25546614646834,4970.0,5.776419986332757,5.3,21.24278631228156,4.783386165975778,9.936600829066082,27.668048443469072,5.962043593029238,101.60123547102332,40.0,19276.15,24606.0
32003,394.6393379790175,154.4980715619566,109.7,21.74,35.60218457986903,16.08,13.3,6.09,52.07806407434805,40.19,14.8,4.81,80.24809220261201,19.13,56802.0,14.813676551214831,5566.0,5.186880947731964,13.0,22.45644197542607,9.424523502085815,11.590019319241264,58.26563822140945,11.738378641104116,343.2238636149504,54.0,5457.9,2228866.0
32005,394.6393379790175,154.4980715619566,132.7,15.52,35.60218457986903,11.201258907363504,8.8,5.38,52.07806407434805,32.89735395221282,14.4,4.52,95.8,16.57,62503.0,28.5236975621829,4988.0,12.04119411877354,3.5,12.888256403910406,4.52914243286722,7.150517675205213,20.300705358247743,7.139576538214393,47.43637338613208,8.0,3895.35,48486.0
32007,394.6393379790175,154.4980715619566,,17.57,35.60218457986903,13.94,12.8,5.444340305482736,52.07806407434805,32.89735395221282,13.8,5.140912014167223,80.24809220261201,,77209.0,11.671774178198222,4546.0,4.086607398910238,4.6,18.689685364600187,8.515903077830862,9.32676018805794,34.918248091821,5.982750261541051,142.75653349068276,19.0,11928.05,52537.0
32009,433.2,154.4980715619566,,,35.60218457986903,11.201258907363504,8.935719682659562,5.444340305482736,52.07806407434805,32.89735395221282,,5.140912014167223,80.24809220261201,,,25.436893203883496,5238.0,43.67816091954023,7.5,34.56310679611651,17.281553398058254,11.067961165048544,28.54368932038835,4.101427115134557,,,19718.1,1030.0
32011,394.6393379790175,154.4980715619566,,,35.60218457986903,11.201258907363504,8.935719682659562,5.444340305482736,52.07806407434805,32.89735395221282,,5.140912014167223,80.24809220261201,,77625.0,18.43393148450245,4789.0,6.240563663814796,0.5,25.938009787928223,3.317020119630234,10.114192495921696,9.244154431756389,4.320765027322404,,,13169.2,1839.0
32013,394.6393379790175,154.4980715619566,,,35.60218457986903,11.201258907363504,8.935719682659562,5.444340305482736,52.07806407434805,32.89735395221282,,5.140912014167223,128.3,,70373.0,15.747891172626826,4657.0,5.1851403678606,6.9,21.967446833788763,10.59760009504574,11.63122252584056,35.125341570630866,5.513980911924574,398.0040394439824,,24688.75,16834.0
32015,394.6393379790175,162.81,,,35.60218457986903,11.201258907363504,8.935719682659562,5.444340305482736,52.07806407434805,32.89735395221282,,5.140912014167223,80.24809220261201,,93583.0,13.423180592991914,4827.0,4.1731601731601735,6.3,27.205750224618143,9.739442946990115,7.79874213836478,30.35040431266846,6.088786402170205,539.0835579514825,,11180.25,5565.0
32017,394.6393379790175,154.4980715619566,,,35.60218457986903,11.201258907363504,8.935719682659562,5.444340305482736,52.07806407434805,32.89735395221282,,5.140912014167223,80.24809220261201,,56414.0,22.290902066834075,5261.0,14.574368568755846,1.6,11.9953641104887,9.291095228897046,9.812632798918292,17.249372223295346,5.548028604397178,386.3241259416651,,64104.15,5177.0
32019,434.2,179.55,123.0,20.8,37.0,19.74,13.9,7.33,65.9,46.74,17.8,6.19,80.24809220261201,21.11,55493.0,21.15795713798121,5025.0,9.79799923047326,3.8,19.539403955664937,9.510122693876085,8.84006682594715,25.882479745630267,5.29810930298954,113.17297501212568,37.0,171618.09999999998,55667.0
32021,394.6393379790175,154.4980715619566,,,35.60218457986903,11.201258907363504,8.935719682659562,5.444340305482736,52.07806407434805,32.89735395221282,,5.140912014167223,91.7,,,30.04234455092489,5081.0,32.73260687342833,1.2,38.02094940940495,7.711165589480721,9.538667260976156,38.53354134165367,4.912357613650629,780.0312012480499,11.0,3246.35,4487.0
32023,394.6393379790175,196.48,,29.54,44.1,22.19,10.8,5.444340305482736,71.3,51.15,15.9,7.19,80.24809220261201,15.0,,29.955618051588523,5225.0,34.21244254312111,4.4,25.41415828096849,10.678033132662478,10.262776288614493,25.12633475414158,5.540800061126736,151.60170496989937,27.0,14561.55,45514.0
