Mortality, US by County, All Races, Leukemia: Total (Both Sexes), 2014 - 2018
Area,County FIPS,"Age-Adjusted Rate per 100,000",Lower CI,Upper CI,Count
"Chickasaw, Mississippi","28017","no data/suppressed","undefined","undefined","undefined"
"Marshall, Oklahoma","40095","no data/suppressed","undefined","undefined","undefined"
"Fayette, Alabama","1057","no data/suppressed","undefined","undefined","undefined"
"Hancock, Georgia","13141","no data/suppressed","undefined","undefined","undefined"
"Putnam, Georgia","13237","no data/suppressed","undefined","undefined","undefined"
"Jasper, Georgia","13159","no data/suppressed","undefined","undefined","undefined"
"Choctaw, Oklahoma","40023","no data/suppressed","undefined","undefined","undefined"
"Bryan, Oklahoma","40013","no data/suppressed","undefined","undefined","undefined"
"Burke, Georgia","13033","no data/suppressed","undefined","undefined","undefined"
"Jefferson, Georgia","13163","no data/suppressed","undefined","undefined","undefined"
"Sunflower, Mississippi","28133","no data/suppressed","undefined","undefined","undefined"
"Butts, Georgia","13035","no data/suppressed","undefined","undefined","undefined"
"Allendale, South Carolina","45005","no data/suppressed","undefined","undefined","undefined"
"Grenada, Mississippi","28043","no data/suppressed","undefined","undefined","undefined"
"Hockley, Texas","48219","no data/suppressed","undefined","undefined","undefined"
"Washington, Georgia","13303","no data/suppressed","undefined","undefined","undefined"
"Nevada, Arkansas","5099","no data/suppressed","undefined","undefined","undefined"
"Montague, Texas","48337","no data/suppressed","undefined","undefined","undefined"
"Randolph, Alabama","1111","no data/suppressed","undefined","undefined","undefined"
"Red River, Texas","48387","no data/suppressed","undefined","undefined","undefined"
"Clay, Alabama","1027","no data/suppressed","undefined","undefined","undefined"
"Screven, Georgia","13251","no data/suppressed","undefined","undefined","undefined"
"Leflore, Mississippi","28083","no data/suppressed","undefined","undefined","undefined"
"Little River, Arkansas","5081","no data/suppressed","undefined","undefined","undefined"
"Heard, Georgia","13149","no data/suppressed","undefined","undefined","undefined"
"Dickens, Texas","48125","no data/suppressed","undefined","undefined","undefined"
"Baldwin, Georgia","13009","no data/suppressed","undefined","undefined","undefined"
"Jones, Georgia","13169","no data/suppressed","undefined","undefined","undefined"
"Drew, Arkansas","5043","no data/suppressed","undefined","undefined","undefined"
"Calhoun, Arkansas","5013","no data/suppressed","undefined","undefined","undefined"
"Ouachita, Arkansas","5103","no data/suppressed","undefined","undefined","undefined"
"Carroll, Mississippi","28015","no data/suppressed","undefined","undefined","undefined"
"Jenkins, Georgia","13165","no data/suppressed","undefined","undefined","undefined"
"Monroe, Georgia","13207","no data/suppressed","undefined","undefined","undefined"
"Pickens, Alabama","1107","no data/suppressed","undefined","undefined","undefined"
"Oktibbeha, Mississippi","28105","no data/suppressed","undefined","undefined","undefined"
"Meriwether, Georgia","13199","no data/suppressed","undefined","undefined","undefined"
"Bradley, Arkansas","5011","no data/suppressed","undefined","undefined","undefined"
"Chicot, Arkansas","5017","no data/suppressed","undefined","undefined","undefined"
"Chambers, Alabama","1017","no data/suppressed","undefined","undefined","undefined"
"Bibb, Alabama","1007","no data/suppressed","undefined","undefined","undefined"
"Upson, Georgia","13293","no data/suppressed","undefined","undefined","undefined"
"Terry, Texas","48445","no data/suppressed","undefined","undefined","undefined"
"Lynn, Texas","48305","no data/suppressed","undefined","undefined","undefined"
"Noxubee, Mississippi","28103","no data/suppressed","undefined","undefined","undefined"
"Throckmorton, Texas","48447","no data/suppressed","undefined","undefined","undefined"
"Winston, Mississippi","28159","no data/suppressed","undefined","undefined","undefined"
"Lafayette, Arkansas","5073","no data/suppressed","undefined","undefined","undefined"
"Jack, Texas","48237","no data/suppressed","undefined","undefined","undefined"
"Crawford, Georgia","13079","no data/suppressed","undefined","undefined","undefined"
"Columbia, Arkansas","5027","no data/suppressed","undefined","undefined","undefined"
"Holmes, Mississippi","28051","no data/suppressed","undefined","undefined","undefined"
"Ashley, Arkansas","5003","no data/suppressed","undefined","undefined","undefined"
"Haskell, Texas","48207","no data/suppressed","undefined","undefined","undefined"
"Humphreys, Mississippi","28053","no data/suppressed","undefined","undefined","undefined"
"Young, Texas","48503","no data/suppressed","undefined","undefined","undefined"
"Harris, Georgia","13145","no data/suppressed","undefined","undefined","undefined"
"Candler, Georgia","13043","no data/suppressed","undefined","undefined","undefined"
"Bryan, Georgia","13029","no data/suppressed","undefined","undefined","undefined"
"Titus, Texas","48449","no data/suppressed","undefined","undefined","undefined"
"Hopkins, Texas","48223","no data/suppressed","undefined","undefined","undefined"
"Morris, Texas","48343","no data/suppressed","undefined","undefined","undefined"
"Toombs, Georgia","13279","no data/suppressed","undefined","undefined","undefined"
"Taylor, Georgia","13269","no data/suppressed","undefined","undefined","undefined"
"Hale, Alabama","1065","no data/suppressed","undefined","undefined","undefined"
"Cass, Texas","48067","no data/suppressed","undefined","undefined","undefined"
"Treutlen, Georgia","13283","no data/suppressed","undefined","undefined","undefined"
"Macon, Georgia","13193","no data/suppressed","undefined","undefined","undefined"
"Sharkey, Mississippi","28125","no data/suppressed","undefined","undefined","undefined"
"Perry, Alabama","1105","no data/suppressed","undefined","undefined","undefined"
"Tattnall, Georgia","13267","no data/suppressed","undefined","undefined","undefined"
"Dodge, Georgia","13091","no data/suppressed","undefined","undefined","undefined"
"Yazoo, Mississippi","28163","no data/suppressed","undefined","undefined","undefined"
"Marion, Georgia","13197","no data/suppressed","undefined","undefined","undefined"
"Evans, Georgia","13109","no data/suppressed","undefined","undefined","undefined"
"Leake, Mississippi","28079","no data/suppressed","undefined","undefined","undefined"
"Autauga, Alabama","1001","no data/suppressed","undefined","undefined","undefined"
"East Carroll, Louisiana","22035","no data/suppressed","undefined","undefined","undefined"
"West Carroll, Louisiana","22123","no data/suppressed","undefined","undefined","undefined"
"Morehouse, Louisiana","22067","no data/suppressed","undefined","undefined","undefined"
"Wheeler, Georgia","13309","no data/suppressed","undefined","undefined","undefined"
"Dallas, Alabama","1047","no data/suppressed","undefined","undefined","undefined"
"Camp, Texas","48063","no data/suppressed","undefined","undefined","undefined"
"Union, Louisiana","22111","no data/suppressed","undefined","undefined","undefined"
"Claiborne, Louisiana","22027","no data/suppressed","undefined","undefined","undefined"
"Fisher, Texas","48151","no data/suppressed","undefined","undefined","undefined"
"Jones, Texas","48253","no data/suppressed","undefined","undefined","undefined"
"Palo Pinto, Texas","48363","no data/suppressed","undefined","undefined","undefined"
"Sumter, Georgia","13261","no data/suppressed","undefined","undefined","undefined"
"Liberty, Georgia","13179","no data/suppressed","undefined","undefined","undefined"
"Marion, Texas","48315","no data/suppressed","undefined","undefined","undefined"
"Telfair, Georgia","13271","no data/suppressed","undefined","undefined","undefined"
"Marengo, Alabama","1091","no data/suppressed","undefined","undefined","undefined"
"Scott, Mississippi","28123","no data/suppressed","undefined","undefined","undefined"
"Stewart, Georgia","13259","no data/suppressed","undefined","undefined","undefined"
"Newton, Mississippi","28101","no data/suppressed","undefined","undefined","undefined"
"Appling, Georgia","13001","no data/suppressed","undefined","undefined","undefined"
"Andrews, Texas","48003","no data/suppressed","undefined","undefined","undefined"
"Crisp, Georgia","13081","no data/suppressed","undefined","undefined","undefined"
"Howard, Texas","48227","no data/suppressed","undefined","undefined","undefined"
"Barbour, Alabama","1005","no data/suppressed","undefined","undefined","undefined"
"McIntosh, Georgia","13191","no data/suppressed","undefined","undefined","undefined"
"Bienville, Louisiana","22013","no data/suppressed","undefined","undefined","undefined"
"Choctaw, Alabama","1023","no data/suppressed","undefined","undefined","undefined"
"Erath, Texas","48143","no data/suppressed","undefined","undefined","undefined"
"Gadsden, Florida","12039","no data/suppressed","undefined","undefined","undefined"
"Wilcox, Alabama","1131","no data/suppressed","undefined","undefined","undefined"
"Coffee, Georgia","13069","no data/suppressed","undefined","undefined","undefined"
"Ben Hill, Georgia","13017","no data/suppressed","undefined","undefined","undefined"
"Terrell, Georgia","13273","no data/suppressed","undefined","undefined","undefined"
"Lee, Georgia","13177","no data/suppressed","undefined","undefined","undefined"
"Jackson, Louisiana","22049","no data/suppressed","undefined","undefined","undefined"
"Quitman, Georgia","13239","no data/suppressed","undefined","undefined","undefined"
"Franklin, Louisiana","22041","no data/suppressed","undefined","undefined","undefined"
"Worth, Georgia","13321","no data/suppressed","undefined","undefined","undefined"
"Crenshaw, Alabama","1041","no data/suppressed","undefined","undefined","undefined"
"Jasper, Mississippi","28061","no data/suppressed","undefined","undefined","undefined"
"Smith, Mississippi","28129","no data/suppressed","undefined","undefined","undefined"
"Comanche, Texas","48093","no data/suppressed","undefined","undefined","undefined"
"Panola, Texas","48365","no data/suppressed","undefined","undefined","undefined"
"Butler, Alabama","1013","no data/suppressed","undefined","undefined","undefined"
"Copiah, Mississippi","28029","no data/suppressed","undefined","undefined","undefined"
"De Soto, Louisiana","22031","no data/suppressed","undefined","undefined","undefined"
"Tensas, Louisiana","22107","no data/suppressed","undefined","undefined","undefined"
"Caldwell, Louisiana","22021","no data/suppressed","undefined","undefined","undefined"
"Somervell, Texas","48425","no data/suppressed","undefined","undefined","undefined"
"Navarro, Texas","48349","no data/suppressed","undefined","undefined","undefined"
"Winkler, Texas","48495","no data/suppressed","undefined","undefined","undefined"
"Ware, Georgia","13299","no data/suppressed","undefined","undefined","undefined"
"Brantley, Georgia","13025","no data/suppressed","undefined","undefined","undefined"
"Early, Georgia","13099","no data/suppressed","undefined","undefined","undefined"
"Calhoun, Georgia","13037","no data/suppressed","undefined","undefined","undefined"
"Bosque, Texas","48035","no data/suppressed","undefined","undefined","undefined"
"Berrien, Georgia","13019","no data/suppressed","undefined","undefined","undefined"
"Clinch, Georgia","13065","no data/suppressed","undefined","undefined","undefined"
"Monroe, Alabama","1099","no data/suppressed","undefined","undefined","undefined"
"Natchitoches, Louisiana","22069","no data/suppressed","undefined","undefined","undefined"
"Atkinson, Georgia","13003","no data/suppressed","undefined","undefined","undefined"
"Wayne, Mississippi","28153","no data/suppressed","undefined","undefined","undefined"
"Coleman, Texas","48083","no data/suppressed","undefined","undefined","undefined"
"Cherokee, Texas","48073","no data/suppressed","undefined","undefined","undefined"
"Catahoula, Louisiana","22025","no data/suppressed","undefined","undefined","undefined"
"Freestone, Texas","48161","no data/suppressed","undefined","undefined","undefined"
"Shelby, Texas","48419","no data/suppressed","undefined","undefined","undefined"
"Covington, Mississippi","28031","no data/suppressed","undefined","undefined","undefined"
"Washington, Alabama","1129","no data/suppressed","undefined","undefined","undefined"
"Jefferson, Mississippi","28063","no data/suppressed","undefined","undefined","undefined"
"Jefferson Davis, Mississippi","28065","no data/suppressed","undefined","undefined","undefined"
"Lanier, Georgia","13173","no data/suppressed","undefined","undefined","undefined"
"Lawrence, Mississippi","28077","no data/suppressed","undefined","undefined","undefined"
"Sabine, Louisiana","22085","no data/suppressed","undefined","undefined","undefined"
"Grant, Louisiana","22043","no data/suppressed","undefined","undefined","undefined"
"Allen, Louisiana","22003","no data/suppressed","undefined","undefined","undefined"
"Escambia, Alabama","1053","no data/suppressed","undefined","undefined","undefined"
"Houston, Texas","48225","no data/suppressed","undefined","undefined","undefined"
"Pecos, Texas","48371","no data/suppressed","undefined","undefined","undefined"
"McCulloch, Texas","48307","no data/suppressed","undefined","undefined","undefined"
"Falls, Texas","48145","no data/suppressed","undefined","undefined","undefined"
"San Saba, Texas","48411","no data/suppressed","undefined","undefined","undefined"
"Walthall, Mississippi","28147","no data/suppressed","undefined","undefined","undefined"
"Holmes, Florida","12059","no data/suppressed","undefined","undefined","undefined"
"Lampasas, Texas","48281","no data/suppressed","undefined","undefined","undefined"
"Baker, Florida","12003","no data/suppressed","undefined","undefined","undefined"
"Avoyelles, Louisiana","22009","no data/suppressed","undefined","undefined","undefined"
"Jeff Davis, Texas","48243","no data/suppressed","undefined","undefined","undefined"
"Vernon, Louisiana","22115","no data/suppressed","undefined","undefined","undefined"
"Hamilton, Florida","12047","no data/suppressed","undefined","undefined","undefined"
"Trinity, Texas","48455","no data/suppressed","undefined","undefined","undefined"
"George, Mississippi","28039","no data/suppressed","undefined","undefined","undefined"
"Madison, Florida","12079","no data/suppressed","undefined","undefined","undefined"
"Robertson, Texas","48395","no data/suppressed","undefined","undefined","undefined"
"Jefferson, Florida","12065","no data/suppressed","undefined","undefined","undefined"
"Washington, Florida","12133","no data/suppressed","undefined","undefined","undefined"
"Walker, Texas","48471","no data/suppressed","undefined","undefined","undefined"
"Crockett, Texas","48105","no data/suppressed","undefined","undefined","undefined"
"Newton, Texas","48351","no data/suppressed","undefined","undefined","undefined"
"Schleicher, Texas","48413","no data/suppressed","undefined","undefined","undefined"
"Jasper, Texas","48241","no data/suppressed","undefined","undefined","undefined"
"Menard, Texas","48327","no data/suppressed","undefined","undefined","undefined"
"Calhoun, Florida","12013","no data/suppressed","undefined","undefined","undefined"
"Liberty, Florida","12077","no data/suppressed","undefined","undefined","undefined"
"Stone, Mississippi","28131","no data/suppressed","undefined","undefined","undefined"
"St. Helena, Louisiana","22091","no data/suppressed","undefined","undefined","undefined"
"West Feliciana, Louisiana","22125","no data/suppressed","undefined","undefined","undefined"
"Wakulla, Florida","12129","no data/suppressed","undefined","undefined","undefined"
"East Feliciana, Louisiana","22037","no data/suppressed","undefined","undefined","undefined"
"Milam, Texas","48331","no data/suppressed","undefined","undefined","undefined"
"Pointe Coupee, Louisiana","22077","no data/suppressed","undefined","undefined","undefined"
"Madison, Texas","48313","no data/suppressed","undefined","undefined","undefined"
"Valley, Idaho","16085","no data/suppressed","undefined","undefined","undefined"
"Tyler, Texas","48457","no data/suppressed","undefined","undefined","undefined"
"Mason, Texas","48319","no data/suppressed","undefined","undefined","undefined"
"Presidio, Texas","48377","no data/suppressed","undefined","undefined","undefined"
"Llano, Texas","48299","no data/suppressed","undefined","undefined","undefined"
"Richland, North Dakota","38077","no data/suppressed","undefined","undefined","undefined"
"Brewster, Texas","48043","no data/suppressed","undefined","undefined","undefined"
"West Baton Rouge, Louisiana","22121","no data/suppressed","undefined","undefined","undefined"
"Grimes, Texas","48185","no data/suppressed","undefined","undefined","undefined"
"San Jacinto, Texas","48407","no data/suppressed","undefined","undefined","undefined"
"Gulf, Florida","12045","no data/suppressed","undefined","undefined","undefined"
"Terrell, Texas","48443","no data/suppressed","undefined","undefined","undefined"
"Sutton, Texas","48435","no data/suppressed","undefined","undefined","undefined"
"Assumption, Louisiana","22007","no data/suppressed","undefined","undefined","undefined"
"Burleson, Texas","48051","no data/suppressed","undefined","undefined","undefined"
"Kimble, Texas","48267","no data/suppressed","undefined","undefined","undefined"
"Gilchrist, Florida","12041","no data/suppressed","undefined","undefined","undefined"
"Deuel, South Dakota","46039","no data/suppressed","undefined","undefined","undefined"
"Iberville, Louisiana","22047","no data/suppressed","undefined","undefined","undefined"
"Lee, Texas","48287","no data/suppressed","undefined","undefined","undefined"
"Jefferson Davis, Louisiana","22053","no data/suppressed","undefined","undefined","undefined"
"Blanco, Texas","48031","no data/suppressed","undefined","undefined","undefined"
"Real, Texas","48385","no data/suppressed","undefined","undefined","undefined"
"Val Verde, Texas","48465","no data/suppressed","undefined","undefined","undefined"
"Austin, Texas","48015","no data/suppressed","undefined","undefined","undefined"
"Cameron, Louisiana","22023","no data/suppressed","undefined","undefined","undefined"
"Washington, Texas","48477","no data/suppressed","undefined","undefined","undefined"
"Edwards, Texas","48137","no data/suppressed","undefined","undefined","undefined"
"Bandera, Texas","48019","no data/suppressed","undefined","undefined","undefined"
"Colorado, Texas","48089","no data/suppressed","undefined","undefined","undefined"
"St. James, Louisiana","22093","no data/suppressed","undefined","undefined","undefined"
"St. Bernard, Louisiana","22087","no data/suppressed","undefined","undefined","undefined"
"Zapata, Texas","48505","no data/suppressed","undefined","undefined","undefined"
"Caldwell, Texas","48055","no data/suppressed","undefined","undefined","undefined"
"Kenedy, Texas","48261","no data/suppressed","undefined","undefined","undefined"
"Plaquemines, Louisiana","22075","no data/suppressed","undefined","undefined","undefined"
"Williams, North Dakota","38105","no data/suppressed","undefined","undefined","undefined"
"Medina, Texas","48325","no data/suppressed","undefined","undefined","undefined"
"Uvalde, Texas","48463","no data/suppressed","undefined","undefined","undefined"
"Lavaca, Texas","48285","no data/suppressed","undefined","undefined","undefined"
"Powell, Montana","30077","no data/suppressed","undefined","undefined","undefined"
"DeWitt, Texas","48123","no data/suppressed","undefined","undefined","undefined"
"Sioux, North Dakota","38085","no data/suppressed","undefined","undefined","undefined"
"Maverick, Texas","48323","no data/suppressed","undefined","undefined","undefined"
"Frio, Texas","48163","no data/suppressed","undefined","undefined","undefined"
"Rockbridge, Virginia","51163","no data/suppressed","undefined","undefined","undefined"
"McMullen, Texas","48311","no data/suppressed","undefined","undefined","undefined"
"Hardee, Florida","12049","no data/suppressed","undefined","undefined","undefined"
"Amherst, Virginia","51009","no data/suppressed","undefined","undefined","undefined"
"Hendry, Florida","12051","no data/suppressed","undefined","undefined","undefined"
"Buena Vista, Virginia","51530","no data/suppressed","undefined","undefined","undefined"
"Washington, Idaho","16087","no data/suppressed","undefined","undefined","undefined"
"Starr, Texas","48427","no data/suppressed","undefined","undefined","undefined"
"McIntosh, North Dakota","38051","no data/suppressed","undefined","undefined","undefined"
"Willacy, Texas","48489","no data/suppressed","undefined","undefined","undefined"
"Nelson, Virginia","51125","no data/suppressed","undefined","undefined","undefined"
"Monroe, Illinois","17133","no data/suppressed","undefined","undefined","undefined"
"Ferry, Washington","53019","no data/suppressed","undefined","undefined","undefined"
"Hill, Montana","30041","no data/suppressed","undefined","undefined","undefined"
"Jefferson, Washington","53031","no data/suppressed","undefined","undefined","undefined"
"Bottineau, North Dakota","38009","no data/suppressed","undefined","undefined","undefined"
"Lincoln, Montana","30053","no data/suppressed","undefined","undefined","undefined"
"Sargent, North Dakota","38081","no data/suppressed","undefined","undefined","undefined"
"Lincoln, Washington","53043","no data/suppressed","undefined","undefined","undefined"
"Sanders, Montana","30089","no data/suppressed","undefined","undefined","undefined"
"Blaine, Montana","30005","no data/suppressed","undefined","undefined","undefined"
"Phillips, Montana","30071","no data/suppressed","undefined","undefined","undefined"
"Valley, Montana","30105","no data/suppressed","undefined","undefined","undefined"
"Teton, Montana","30099","no data/suppressed","undefined","undefined","undefined"
"Ray, Missouri","29177","no data/suppressed","undefined","undefined","undefined"
"Rolette, North Dakota","38079","no data/suppressed","undefined","undefined","undefined"
"Clatsop, Oregon","41007","no data/suppressed","undefined","undefined","undefined"
"Pembina, North Dakota","38067","no data/suppressed","undefined","undefined","undefined"
"Whitman, Washington","53075","no data/suppressed","undefined","undefined","undefined"
"Roosevelt, Montana","30085","no data/suppressed","undefined","undefined","undefined"
"Traverse, Minnesota","27155","no data/suppressed","undefined","undefined","undefined"
"McHenry, North Dakota","38049","no data/suppressed","undefined","undefined","undefined"
"Mountrail, North Dakota","38061","no data/suppressed","undefined","undefined","undefined"
"Tillamook, Oregon","41057","no data/suppressed","undefined","undefined","undefined"
"Marshall, Minnesota","27089","no data/suppressed","undefined","undefined","undefined"
"Klickitat, Washington","53039","no data/suppressed","undefined","undefined","undefined"
"Garfield, Washington","53023","no data/suppressed","undefined","undefined","undefined"
"Fergus, Montana","30027","no data/suppressed","undefined","undefined","undefined"
"Garfield, Montana","30033","no data/suppressed","undefined","undefined","undefined"
"McKenzie, North Dakota","38053","no data/suppressed","undefined","undefined","undefined"
"Stutsman, North Dakota","38093","no data/suppressed","undefined","undefined","undefined"
"Hood River, Oregon","41027","no data/suppressed","undefined","undefined","undefined"
"Asotin, Washington","53003","no data/suppressed","undefined","undefined","undefined"
"Union, Oregon","41061","no data/suppressed","undefined","undefined","undefined"
"Wasco, Oregon","41065","no data/suppressed","undefined","undefined","undefined"
"Lewis, Idaho","16061","no data/suppressed","undefined","undefined","undefined"
"Sherman, Oregon","41055","no data/suppressed","undefined","undefined","undefined"
"Morrow, Oregon","41049","no data/suppressed","undefined","undefined","undefined"
"Golden Valley, North Dakota","38033","no data/suppressed","undefined","undefined","undefined"
"Idaho, Idaho","16049","no data/suppressed","undefined","undefined","undefined"
"Mercer, North Dakota","38057","no data/suppressed","undefined","undefined","undefined"
"Broadwater, Montana","30007","no data/suppressed","undefined","undefined","undefined"
"Jefferson, Montana","30043","no data/suppressed","undefined","undefined","undefined"
"Norman, Minnesota","27107","no data/suppressed","undefined","undefined","undefined"
"Jefferson, Oregon","41031","no data/suppressed","undefined","undefined","undefined"
"Custer, Montana","30017","no data/suppressed","undefined","undefined","undefined"
"Gem, Idaho","16045","no data/suppressed","undefined","undefined","undefined"
"Luce, Michigan","26095","no data/suppressed","undefined","undefined","undefined"
"Stark, North Dakota","38089","no data/suppressed","undefined","undefined","undefined"
"Campbell, South Dakota","46021","no data/suppressed","undefined","undefined","undefined"
"Beaverhead, Montana","30001","no data/suppressed","undefined","undefined","undefined"
"Park, Montana","30067","no data/suppressed","undefined","undefined","undefined"
"Elmore, Idaho","16039","no data/suppressed","undefined","undefined","undefined"
"Lemhi, Idaho","16059","no data/suppressed","undefined","undefined","undefined"
"Crook, Oregon","41013","no data/suppressed","undefined","undefined","undefined"
"Baker, Oregon","41001","no data/suppressed","undefined","undefined","undefined"
"Stillwater, Montana","30095","no data/suppressed","undefined","undefined","undefined"
"Malheur, Oregon","41045","no data/suppressed","undefined","undefined","undefined"
"Powder River, Montana","30075","no data/suppressed","undefined","undefined","undefined"
"Custer, Idaho","16037","no data/suppressed","undefined","undefined","undefined"
"Curry, Oregon","41015","no data/suppressed","undefined","undefined","undefined"
"Brown, South Dakota","46013","no data/suppressed","undefined","undefined","undefined"
"Roberts, South Dakota","46109","no data/suppressed","undefined","undefined","undefined"
"Boise, Idaho","16015","no data/suppressed","undefined","undefined","undefined"
"Fremont, Idaho","16043","no data/suppressed","undefined","undefined","undefined"
"Big Horn, Wyoming","56003","no data/suppressed","undefined","undefined","undefined"
"Dewey, South Dakota","46041","no data/suppressed","undefined","undefined","undefined"
"Jefferson, Idaho","16051","no data/suppressed","undefined","undefined","undefined"
"Sheridan, Wyoming","56033","no data/suppressed","undefined","undefined","undefined"
"Teton, Wyoming","56039","no data/suppressed","undefined","undefined","undefined"
"Butte, South Dakota","46019","no data/suppressed","undefined","undefined","undefined"
"Campbell, Wyoming","56005","no data/suppressed","undefined","undefined","undefined"
"Blaine, Idaho","16013","no data/suppressed","undefined","undefined","undefined"
"Faulk, South Dakota","46049","no data/suppressed","undefined","undefined","undefined"
"Lac qui Parle, Minnesota","27073","no data/suppressed","undefined","undefined","undefined"
"Meade, South Dakota","46093","no data/suppressed","undefined","undefined","undefined"
"Codington, South Dakota","46029","no data/suppressed","undefined","undefined","undefined"
"Del Norte, California","6015","no data/suppressed","undefined","undefined","undefined"
"Sully, South Dakota","46119","no data/suppressed","undefined","undefined","undefined"
"Hand, South Dakota","46059","no data/suppressed","undefined","undefined","undefined"
"Yellow Medicine, Minnesota","27173","no data/suppressed","undefined","undefined","undefined"
"Brookings, South Dakota","46011","no data/suppressed","undefined","undefined","undefined"
"Stanley, South Dakota","46117","no data/suppressed","undefined","undefined","undefined"
"Lawrence, South Dakota","46081","no data/suppressed","undefined","undefined","undefined"
"Custer, South Dakota","46033","no data/suppressed","undefined","undefined","undefined"
"Bingham, Idaho","16011","no data/suppressed","undefined","undefined","undefined"
"Lincoln, Minnesota","27081","no data/suppressed","undefined","undefined","undefined"
"Hughes, South Dakota","46065","no data/suppressed","undefined","undefined","undefined"
"Kingsbury, South Dakota","46077","no data/suppressed","undefined","undefined","undefined"
"Modoc, California","6049","no data/suppressed","undefined","undefined","undefined"
"Weston, Wyoming","56045","no data/suppressed","undefined","undefined","undefined"
"Power, Idaho","16077","no data/suppressed","undefined","undefined","undefined"
"Sanborn, South Dakota","46111","no data/suppressed","undefined","undefined","undefined"
"Brule, South Dakota","46015","no data/suppressed","undefined","undefined","undefined"
"Mellette, South Dakota","46095","no data/suppressed","undefined","undefined","undefined"
"Miner, South Dakota","46097","no data/suppressed","undefined","undefined","undefined"
"Lake, South Dakota","46079","no data/suppressed","undefined","undefined","undefined"
"Pipestone, Minnesota","27117","no data/suppressed","undefined","undefined","undefined"
"Jerome, Idaho","16053","no data/suppressed","undefined","undefined","undefined"
"Jackson, South Dakota","46071","no data/suppressed","undefined","undefined","undefined"
"Trinity, California","6105","no data/suppressed","undefined","undefined","undefined"
"Hanson, South Dakota","46061","no data/suppressed","undefined","undefined","undefined"
"Shannon, South Dakota","46113","no data/suppressed","undefined","undefined","undefined"
"Rock, Minnesota","27133","no data/suppressed","undefined","undefined","undefined"
"Cassia, Idaho","16031","no data/suppressed","undefined","undefined","undefined"
"Elko, Nevada","32007","no data/suppressed","undefined","undefined","undefined"
"Lassen, California","6035","no data/suppressed","undefined","undefined","undefined"
"Charles Mix, South Dakota","46023","no data/suppressed","undefined","undefined","undefined"
"Bennett, South Dakota","46007","no data/suppressed","undefined","undefined","undefined"
"Bear Lake, Idaho","16007","no data/suppressed","undefined","undefined","undefined"
"Turner, South Dakota","46125","no data/suppressed","undefined","undefined","undefined"
"Lincoln, South Dakota","46083","no data/suppressed","undefined","undefined","undefined"
"Yankton, South Dakota","46135","no data/suppressed","undefined","undefined","undefined"
"Cherry, Nebraska","31031","no data/suppressed","undefined","undefined","undefined"
"Sweetwater, Wyoming","56037","no data/suppressed","undefined","undefined","undefined"
"Plumas, California","6063","no data/suppressed","undefined","undefined","undefined"
"Rich, Utah","49033","no data/suppressed","undefined","undefined","undefined"
"Plymouth, Iowa","19149","no data/suppressed","undefined","undefined","undefined"
"Knox, Nebraska","31107","no data/suppressed","undefined","undefined","undefined"
"Eureka, Nevada","32011","no data/suppressed","undefined","undefined","undefined"
"Uinta, Wyoming","56041","no data/suppressed","undefined","undefined","undefined"
"Wayne, Nebraska","31179","no data/suppressed","undefined","undefined","undefined"
"Morgan, Utah","49029","no data/suppressed","undefined","undefined","undefined"
"Tooele, Utah","49045","no data/suppressed","undefined","undefined","undefined"
"Colusa, California","6011","no data/suppressed","undefined","undefined","undefined"
"Churchill, Nevada","32001","no data/suppressed","undefined","undefined","undefined"
"Stanton, Nebraska","31167","no data/suppressed","undefined","undefined","undefined"
"Cuming, Nebraska","31039","no data/suppressed","undefined","undefined","undefined"
"Burt, Nebraska","31021","no data/suppressed","undefined","undefined","undefined"
"Daggett, Utah","49009","no data/suppressed","undefined","undefined","undefined"
"Moffat, Colorado","8081","no data/suppressed","undefined","undefined","undefined"
"Duchesne, Utah","49013","no data/suppressed","undefined","undefined","undefined"
"Uintah, Utah","49047","no data/suppressed","undefined","undefined","undefined"
"Keith, Nebraska","31101","no data/suppressed","undefined","undefined","undefined"
"Luna, New Mexico","35029","no data/suppressed","undefined","undefined","undefined"
"Jackson, Colorado","8057","no data/suppressed","undefined","undefined","undefined"
"Alpine, California","6003","no data/suppressed","undefined","undefined","undefined"
"Sedgwick, Colorado","8115","no data/suppressed","undefined","undefined","undefined"
"Mills, Iowa","19129","no data/suppressed","undefined","undefined","undefined"
"Cass, Nebraska","31025","no data/suppressed","undefined","undefined","undefined"
"McKinley, New Mexico","35031","no data/suppressed","undefined","undefined","undefined"
"Nye, Nevada","32023","no data/suppressed","undefined","undefined","undefined"
"Yuma, Colorado","8125","no data/suppressed","undefined","undefined","undefined"
"Garfield, Colorado","8045","no data/suppressed","undefined","undefined","undefined"
"Atchison, Missouri","29005","no data/suppressed","undefined","undefined","undefined"
"Nodaway, Missouri","29147","no data/suppressed","undefined","undefined","undefined"
"Gage, Nebraska","31067","no data/suppressed","undefined","undefined","undefined"
"Red Willow, Nebraska","31145","no data/suppressed","undefined","undefined","undefined"
"Harlan, Nebraska","31083","no data/suppressed","undefined","undefined","undefined"
"Webster, Nebraska","31181","no data/suppressed","undefined","undefined","undefined"
"Nuckolls, Nebraska","31129","no data/suppressed","undefined","undefined","undefined"
"Jefferson, Nebraska","31095","no data/suppressed","undefined","undefined","undefined"
