fips,mass
31179,3.9
31181,3.5
31185,7.8
39001,0.8
39003,3.3
39011,3.5
39015,2.0
39017,1.5
39021,3.3
39023,2.9
39025,0.9
39027,3.6
39037,6.1
39039,3.3
39041,2.0
39045,2.8
39047,3.6
39049,0.8
39051,3.4
39053,0.2
39057,3.0
39061,0.1
39063,3.9
39065,4.5
39069,4.0
39071,3.2
39079,0.1
39083,2.2
39087,0.0
39089,2.6
39091,3.3
39095,1.1
39097,4.5
39101,3.4
39107,4.7
39109,3.0
39113,1.7
39117,2.4
39125,3.4
39129,5.1
39131,0.7
39135,3.6
39137,4.9
39141,2.3
39145,0.4
39149,3.7
39159,3.3
39161,4.3
39165,1.1
39171,3.1
39173,4.3
40003,0.7
40005,0.0
40013,0.0
40017,0.0
40027,0.0
40029,0.0
40035,0.5
40037,0.0
40041,0.1
40047,1.5
40049,0.1
40051,0.1
40053,2.0
40067,0.0
40069,0.0
40071,4.0
40073,0.0
40081,0.0
40083,0.0
40085,0.0
40087,0.1
40093,0.3
40095,0.0
40097,0.2
40099,0.0
40103,1.3
40105,0.1
40107,0.0
40109,0.0
40113,0.3
40115,1.0
40117,0.1
40119,0.0
40123,0.0
40125,0.0
40131,0.1
40133,0.0
40137,0.0
40143,0.1
40145,0.2
40147,0.1
40151,0.0
40153,0.0
46009,2.7
46023,4.1
46027,2.8
46043,2.4
46067,4.6
46083,3.7
46125,5.0
46127,3.8
46135,3.3
