fips,total_beds,hospital_beds_per_100000
48139,304,169.37442891845512
48141,2821,337.07126769146214
48143,98,232.0844977028371
48145,36,208.32127770383659
48147,317,904.5254807966672
48149,65,257.4563314453202
48151,14,365.8217925267834
48153,25,432.3763403666551
48157,1206,152.48605372162064
48159,49,455.0942695272592
48161,37,187.39870340356563
48163,40,199.87008444511068
48165,33,156.5687716468188
48167,1047,310.1303317535545
48171,84,314.98425078746067
48177,33,158.44056078356058
48179,109,494.03979513212164
48181,835,625.3416911935414
48183,877,709.3575339917336
48185,25,87.88272928604071
48187,161,98.75483039931301
48189,88,262.9770193945552
48193,25,296.41925539483043
48195,14,257.77941447247287
48197,45,1136.9378473976756
48199,4,6.973987028384128
48201,17681,377.7499893710413
48203,149,223.90190391753197
48205,21,375.8052970651396
48207,25,437.7517072316582
48209,407,182.65291010514883
48211,26,666.4957703153037
48213,127,154.93662238163208
48215,2509,291.3589823686591
48217,74,204.9350577418372
48219,48,208.82276168102322
48221,73,121.61599333610997
48223,96,261.5233736515201
48225,25,108.97044721471536
48227,346,955.4579847016265
48231,221,229.72495374316543
48233,25,118.45534233593936
48237,17,191.26912691269126
48239,25,168.6681959249764
48241,59,165.9074292784433
48245,1352,534.1002465078061
48249,135,330.914795568193
48251,196,114.37975244953577
48253,95,478.0114722753346
48255,25,160.80272721425357
48257,407,313.5786489151874
48265,568,1088.2268416514992
48267,15,342.8571428571429
48273,96,312.44914564686735
48275,25,679.5324816526229
48277,393,790.6649230459712
48279,75,576.1253648793978
48281,25,118.19213313161875
48285,48,239.13909924272616
48291,41,47.57870794796514
48293,78,333.84694401643554
48299,25,116.5392504195413
48303,1772,574.5933746660095
48305,24,407.7471967380224
48307,25,313.67628607277294
48309,779,306.638587651794
48313,25,174.4713518040338
48317,18,317.1247357293869
48321,75,203.85420347367562
48323,105,180.7291128782402
48325,25,49.14584521024593
48329,732,427.47520994171856
48331,35,141.14610638383675
48335,25,302.8100775193799
48337,71,361.5071283095723
48339,2238,379.2012036842498
48341,25,118.09721762955266
48347,392,602.3355869698831
48349,162,327.4381000505306
48353,86,577.142473659486
48355,2085,575.7266996363396
48357,25,252.3468254769355
48361,40,47.74637127578304
48363,74,257.0158377327035
48365,42,181.1437936685931
48367,129,93.17645019393703
48369,25,259.36300446104366
48371,39,248.0127186009539
48373,66,131.59206459974078
48375,1187,1003.186193723959
48381,4,2.941068343075622
48383,7,185.87360594795538
48389,25,160.81307088640165
48391,20,285.10334996436205
48397,244,241.16629602174453
48399,50,486.38132295719845
48401,96,177.81729273171814
48403,25,238.77745940783188
48405,18,217.91767554479418
48409,75,111.99211575505085
48413,14,483.09178743961354
48415,25,147.77160420853528
48423,1310,569.1099294477461
48425,16,178.61129716454565
48427,48,74.96251874062969
48429,40,427.44176106005557
48433,20,1416.4305949008499
48435,12,316.37226469812816
48437,20,270.160745643658
48439,7055,339.6475849395784
48441,946,687.8949396819395
48445,48,386.84719535783364
48447,14,933.3333333333334
48449,174,531.9636797211776
48451,732,616.9665809768637
48453,4047,323.5311987362537
48455,45,306.35169174211995
48457,49,227.65285262962277
48461,29,794.3029307039167
48463,25,92.94025800215621
48465,97,197.8864906768942
48467,49,87.546900125067
48469,686,745.2957281300247
48471,123,170.1362473200083
48475,25,212.85653469561515
48477,60,170.0921332388377
48479,590,214.66488628218607
48481,94,225.57112689575735
48483,41,790.4376325428957
48485,837,633.3519984260787
48487,668,5252.811197609499
48491,1107,194.061745644129
48493,44,87.80682498503293
48495,19,242.90462797238558
48497,186,273.9968181014672
48499,50,110.9779375860079
48501,24,278.68091035764047
48503,50,278.3809364734703
49001,48,727.9344858962694
49003,65,118.28289629319602
49005,174,137.72796352583586
49007,39,191.16709965197785
49011,584,166.49513486391018
49013,49,245.6140350877193
49017,15,300.0
49019,17,175.2938750257785
49021,48,90.31384059607136
49023,25,215.09076830422438
49025,25,326.45599373204493
49027,37,285.4277559206974
49035,3647,318.17765427952
49037,36,235.37103628636808
49039,43,141.34972551855628
49041,29,135.0407450523865
49043,37,88.77159309021113
49045,44,63.09148264984227
49047,39,109.13364674278039
49049,1469,236.36135451628783
49051,19,57.483435694188124
49053,545,316.6266768142128
49057,597,233.85719434042085
50001,25,67.66449238097816
50003,99,277.7076495834385
50005,25,83.25840077263797
50007,562,343.91178234423
50011,70,142.05986808726533
50015,25,98.51828499369483
50017,25,86.58608388459807
50019,25,93.13415043027977
50021,123,210.15941360397767
50023,200,342.8414701042238
50025,229,537.205592568265
50027,60,108.71337718106213
51003,285,261.90279271083176
51005,210,1397.2055888223554
51013,465,196.67222142331477
51015,244,322.0952028935766
51017,25,588.5122410546139
51019,50,63.31919204710948
51027,134,626.9299148498175
51041,841,241.31994261119084
51047,70,134.78386444594204
51051,25,172.12889011291654
51053,126,439.2386530014641
51057,67,611.3138686131387
51059,2224,193.48569171569784
51061,109,154.93298082526687
51067,37,65.80000355675695
51071,728,4343.6754176610975
51073,67,179.32658851239228
51075,114,485.6850715746421
51083,192,559.8483743986004
51085,265,248.7375396572115
51087,1598,484.13092742277536
51095,366,481.37626262626264
51103,35,327.53134942915966
51105,70,295.0722927117144
51107,615,151.73495973472288
51117,70,227.8200872225477
51121,330,335.04238793847406
51127,94,421.33572389063204
51131,52,439.7091155082023
51135,123,801.9298474377364
51139,25,104.76908892800269
51141,25,141.56285390713475
51147,116,506.7272409575397
51153,299,64.04846262268815
51155,162,474.8922698091637
51161,110,116.89319150292764
51165,297,366.0430377874732
51167,78,289.56453948101125
51171,25,57.54931976704035
51173,377,1234.487049346737
51177,155,115.08505156552795
51179,210,139.82754602656723
51185,206,499.987864372224
51187,60,150.42117930204572
51191,140,259.2352559948153
51195,85,223.4960033655869
51197,92,320.27850304612707
51199,230,336.3113951074003
51510,312,197.082920111933
51520,53,310.6864411747465
51540,643,1361.7976576233136
51550,310,127.75760672911677
51590,322,791.7773187764336
51595,80,1479.2899408284022
51620,105,1310.0436681222707
51630,1039,3575.4843594067243
51640,141,2202.436738519213
51650,836,618.4850076570812
51660,270,504.1263676761642
51670,178,791.1111111111111
51678,25,346.98126301179735
51680,1489,1838.9526985303198
51683,150,365.5148886397972
51690,220,1739.6805313933262
51700,936,521.210366295063
51710,2041,835.4482194023741
51720,297,7482.993197278911
51730,572,1857.6856873761812
51740,548,577.0790113836207
51760,3086,1346.2285098567831
51770,949,957.4060248986098
51775,820,3242.3882957690785
51790,132,535.279805352798
51800,255,279.04533665999145
51810,799,177.20822742979317
51830,40,266.06358919781826
51840,1040,3725.995987388937
53001,30,152.26880519744188
53003,25,110.44354126170701
53005,443,220.71095832399172
53007,225,293.5305858870494
53009,83,108.52226667712664
53011,586,121.58937649133729
53013,16,397.61431411530816
53015,87,80.2590429801013
53019,13,170.0902786863797
53021,25,26.686307789199518
53023,25,1107.1744906997344
53025,110,113.81508153298567
53027,77,104.37988857108
53029,25,29.695796263080997
53031,39,122.54516889238022
53033,4884,219.49930428967437
53035,320,118.98343527487033
53037,25,53.08193727838291
53039,28,126.95533892541374
53041,145,182.55067354903687
53043,50,465.89638464405516
53045,27,41.33116982518446
53047,51,121.1977186311787
53049,18,81.37064328014105
53051,24,176.6264350897851
53053,2924,327.8534122992122
53055,15,88.47991505928155
53057,169,132.60934385838263
53061,1057,130.241063023367
53063,2060,401.2450282624532
53065,64,141.48962040987774
53067,521,183.0009343233883
53071,316,519.8650982972773
53073,179,79.71924574014199
53075,46,92.78496076809812
53077,517,206.26453726126977
54001,72,435.2294021640573
54003,195,165.79517918632828
54005,25,114.17089098963328
54007,25,178.1641961231471
54009,238,1073.9102969046114
54011,1051,1126.1357791873822
54013,42,584.5511482254698
54019,94,218.1632510966185
54023,25,216.16947686986597
54025,122,349.64032900581776
54027,44,188.8087881908685
54033,407,601.8929310854777
54035,25,86.8266592574584
54037,25,43.91974983310495
54039,1510,834.1896206923221
54041,220,1372.9405891163256
54045,140,429.54008529438835
54047,124,685.726925841951
54049,207,368.1112514004232
54051,94,304.2071197411003
54053,201,752.8089887640449
54055,419,705.7436415698164
54057,25,92.4316929788886
54059,76,319.22043010752685
54061,984,926.5885720742777
54065,41,230.3370786516854
54067,77,309.7718952407772
54069,626,1494.9253731343283
54075,25,298.2581722739203
54077,25,74.38262421898244
54079,70,123.66617200197867
54081,473,635.3086552409607
54083,80,278.1351041268296
54087,60,433.8081122116984
54089,25,196.69551534225022
54091,25,148.65909496342988
54095,12,137.36263736263737
54097,51,208.58042615843934
54101,15,180.96272167933404
54103,58,379.30808972598265
54107,342,405.27569412350243
55001,25,123.71338083927157
55003,35,225.45735635145581
55005,90,199.19436943915719
55009,1270,483.7008062949661
55013,25,162.7286337303912
55015,25,49.99500049995
55017,218,339.69614335800543
55019,49,141.3407176647052
55021,98,170.93718930421588
55023,25,154.75085112968122
55025,2140,394.4998608189743
55027,245,279.77937397937626
55029,25,90.51084319901524
55031,25,57.47522817665586
55033,25,55.519776144262586
55035,729,700.0729842891715
55039,189,184.1136244082062
55043,95,184.21562924180722
55045,95,258.2223430279967
55047,25,132.92922847875792
55049,25,105.78876100203114
55053,25,121.61899202179413
55055,49,57.757817933213104
55057,40,150.3589820696914
55059,517,305.9207801275755
55063,656,555.1418319680455
55065,25,149.86212684330417
55067,25,130.43251421714405
55069,43,155.30754505724707
55071,236,298.82117578535525
55073,448,330.6639111340738
55075,55,136.43580075411788
55079,5105,537.8326555553215
55081,75,162.49593760155994
55083,35,92.42144177449168
55085,191,538.3314543404736
55087,517,276.72363498172126
55089,322,361.0715527198107
55091,25,344.3051921222972
55095,83,190.58991021607844
55097,102,144.02304368698992
55099,25,187.25189124410159
55101,775,395.692819834677
55103,25,143.61213235294116
55105,818,503.28550685403485
55107,25,177.63251385533607
55109,100,111.4802345544135
55111,197,307.0831774535478
55113,25,151.72664926867756
55115,25,61.254992281870976
55117,370,321.31443657079336
55119,25,123.03149606299213
55121,43,145.63928873835732
55123,50,162.5540492213661
55125,25,114.035487843817
55127,134,129.60509135224535
55129,75,476.91720717283476
55131,141,104.03677441728338
55133,1361,338.0215926504519
55135,25,49.02249151910896
55137,25,103.06728232189974
55139,800,468.0442769886031
55141,635,871.1518410799539
56001,99,256.0521415270019
56003,28,237.10729104919977
56005,90,191.6606329060011
56007,25,165.85948384528626
56009,25,180.6097384770987
56011,16,213.27645961077044
56013,235,591.7755785550603
56015,25,187.95579279753403
56017,15,329.6703296703297
56019,25,293.49612585113874
56021,229,230.67934563623174
56023,38,193.4826883910387
56025,432,539.5481284424295
56027,24,1009.6760622633572
56029,50,170.8058620571858
56031,25,291.6472235184321
56033,88,289.5022535118597
56037,115,265.27034508211847
56039,78,333.9612947422504
56041,280,1374.3005791695298
56043,18,226.90028992814825
56045,12,172.8608470181504
60010,150,
66010,294,
69110,86,
70150,80,
72005,154,
72009,150,
72013,326,
72015,38,
72021,964,
72023,43,
72025,435,
72031,1221,
72041,432,
72053,218,
72057,201,
72069,358,
72081,24,
72091,441,
72097,559,
72099,106,
72113,833,
72125,207,
72127,2583,
72145,314,
72153,105,
78010,188,
78030,169,
