latitude,longitude,oil_barrels_spilled,spill_count
37.6159,-99.1262,14.7,1
37.64292,-98.84963,37.5,1
37.643839,-88.878198,0.28,1
37.644112,-88.877277,0.83,1
37.64416,-88.87876,88.1,1
37.66168,-78.23911,0.45,1
37.66279,-78.2375,0.45,1
37.6633,-78.2375,0.28,1
37.66330708,-78.23750439,0.12,1
37.66399,-78.239171,0.48,1
37.67502,-98.44337,0.83,1
37.6754,-98.44498,0.1,1
37.679044,-98.439387,4.0,1
37.680384,-98.428468,253.0,2
37.68779,-98.40713,0.5,1
37.69212,-122.3997,0.86,1
37.721661,-121.54831,7.86,1
37.721901,-97.147138,5.69,1
37.72575,-121.55485,900.0,1
37.72926,-121.55971,500.0,1
37.742029,-99.217775,3415.0,1
37.745816,-88.689864,0.1,1
37.75134722,-121.5874583,2.0,1
37.75877757,-92.67267003,0.2,1
37.761233,-97.307172,0.48,1
37.761305,-97.307781,0.71,1
37.7766173,-87.073657,7.1,2
37.78947,-96.90093,35.0,1
37.78977,-96.90047,0.48,1
37.79167,-95.42361,0.12,1
37.79193,-96.88026,64.0,1
37.795178,-121.672381,56.0,1
37.7958,-96.72309,60.0,1
37.800717,-96.88095,10.0,1
37.80218,-96.90935,3.0,1
37.80225,-96.87537,0.2,1
37.80249,-96.91695,1.0,1
37.803255,-96.873398,1.2,1
37.80348,-96.5137,100.0,1
37.80389,-96.51428,142.0,1
37.8041,-96.8716,1861.0,1
37.8048,-96.91755,26.0,1
37.80556,-96.915,0.24,1
37.81654,-97.02048,1376.0,1
37.817,-121.587,0.24,1
37.817162,-97.367437,6.0,1
37.81841,-97.37093,0.12,1
37.84074,-98.41963,2.0,1
37.84552,-97.08663,20.0,1
37.86364,-85.71544,40.0,1
37.8681,-98.02141,2.05,1
37.8875,-97.90877,20.0,1
37.89533,-97.88435,95.0,1
37.91083,-92.37944,1.43,1
37.93455,-95.243912,304.0,1
37.940135,-122.376323,58.9,1
37.94181,-87.90508,0.6,1
37.94261,-87.91559,2.4,1
37.944408,-121.558461,38.0,1
37.963297,-121.948261,45.0,1
37.9702,-97.0122,0.47,1
37.972548,-103.484322,0.08,1
37.976654,-122.322127,2.13,1
38.003663,-122.056224,21.330000000000002,4
38.004227,-122.055465,2.19,1
38.008562,-103.499971,91.1,1
38.0251564,-122.1292343,0.95,1
38.025394,-122.129423,13.0,1
38.04121,-97.40789,12.0,1
38.045747,-122.244843,37.0,1
38.061436,-122.134392,22.0,1
38.066978,-122.133742,5.0,1
38.08131,-97.85245,0.36,1
38.090565,-77.446096,0.86,1
38.09072,-77.44581,0.36,1
38.09347,-98.58167,1.0,1
38.093693,-98.682561,4.0,1
38.09496,-98.58163,99.0,1
38.09973,-98.57896,15.0,1
38.1019,-98.856419,0.12,1
38.1021533,-99.00453106,3.0,1
38.12745,-96.191081,0.24,1
38.13059,-99.7153,40.0,1
38.1337,-85.5012,14.0,2
38.17264002,-85.84931981,160.0,1
38.19639,-94.81861,2.0,1
38.205021,-85.84991,0.3,1
38.215783,-103.562679,0.01,1
38.264304,-89.02108,0.6,1
38.264829,-91.503997,4.48,1
38.26485,-97.8667,2.85,1
38.27373,-87.85166,854.0,1
38.274267,-77.458875,0.0,1
38.28366,-87.94086,51.5,1
38.28588,-95.00712,10.0,1
38.32113,-87.34782,3.0,2
38.332983,-98.184795,2.0,1
38.3362,-97.67782,0.9,1
38.338614,-97.676694,7.3,1
38.339275,-97.676786,2.0,1
38.339543,-97.676782,110.0,1
38.340005,-98.311832,72.0,1
38.34021,-98.31168,3.7,1
38.34024,-98.31176,0.9,1
38.34044,-97.83677,31.42,1
38.341141,-97.669735,0.24,1
38.34136,-97.66619,0.48,1
38.344339,-97.674046,0.48,2
38.34519,-98.31356,2.0,1
38.352573,-91.323912,656.77,1
38.35257318,-91.32391233,0.71,1
38.36098,-96.27164,20.0,1
38.36818,-98.69124,0.71,1
38.3693,-97.83197,0.95,1
38.37239,-97.80143,0.95,1
38.37783053,-97.83460727,140.0,1
38.377992,-82.605496,0.48,1
38.38052,-97.83095,0.17,1
38.38154,-97.83127,6.5,1
38.38166,-97.819444,9.0,1
38.47623,-97.72254,2.0,1
38.501433,-90.298736,0.4,1
38.501817,-90.589072,0.5,1
38.50252,-94.86919,0.6,1
38.55560816,-77.70980577,1.5,1
38.569474,-121.522658,0.22,1
38.581933,-90.188644,0.19,1
38.58556,-94.22335,0.24,1
38.585632,-90.178975,0.24,1
38.5997,-121.4483,48.0,1
38.6092,-100.048101,0.38,1
38.617704,-94.498427,0.71,1
38.622839,-93.225229,747.33,1
38.62313,-98.533921,1.2,1
38.623253,-98.533735,1.6,1
38.63064,-93.39656,0.24,1
38.66916,-104.70138,0.16,1
38.6707,-97.78123,21.1,1
38.680985,-90.183432,10.05,1
38.72582,-99.73018,1.0,1
38.73302,-77.19229,0.79,1
38.776587,-89.084633,0.26,1
38.77706,-89.08485,0.59,1
38.780153,-121.246941,0.83,1
38.780525,-121.246797,0.94,1
38.78564,-89.08396,0.9,1
38.78777,-89.083319,0.2,1
38.78778,-89.08389,0.17,1
38.789242,-89.065026,5.0,1
38.7893921,-89.06510432,0.1,1
38.79106,-89.08415,1.6,1
38.7919,-99.6332,391.8,1
38.792059,-89.079739,0.15,1
38.792939,-89.085639,646.8,2
38.793803,-89.082089,4.0,1
38.81386,-99.42139,5.0,1
38.814911,-99.566148,142.5,1
38.82204,-90.07892,200.0,2
38.82204498,-90.07891101,11.28,2
38.82684,-77.435574,95.24,1
38.827249,-90.086211,0.1,1
38.828047,-90.085713,0.29,1
38.82855,-90.08931,0.4,1
38.829252,-90.089749,50.0,1
38.832199,-89.597838,100.0,1
38.834923,-77.399801,0.95,1
38.835046,-77.400392,3.5,1
38.83618,-101.75231,3.7,1
38.845635,-122.232341,0.11,1
38.848525,-90.084617,0.23,1
38.851604,-90.087322,25.0,1
38.852094,-99.132413,65.3,1
38.863322,-89.958939,0.2,1
38.866606,-98.837622,0.12,1
38.869483,-90.477517,0.92,1
38.88144,-94.7452,7.3,1
38.88162,-94.74517,0.71,1
38.88188,-94.74432,1.0,1
38.91689,-95.68922,2.38,1
38.923554,-88.385636,0.0,1
38.938778,-99.761363,93.85,1
38.939028,-97.428013,2.0,1
38.94905,-89.75185,500.0,1
38.95973,-89.44549,1.36,1
38.98742,-97.4042,1669.0,1
38.98759,-95.32997,590.0,1
39.0081,-104.01317,1.79,1
39.025364,-85.850245,533.0,1
39.025586,-85.851089,0.7,1
39.02601,-85.85146,0.01,1
39.02942,-97.38027,1097.2,1
39.03517,-84.69,0.24,1
39.03543,-84.69089,0.99,2
39.0355,-84.6902,10.0,1
39.04705,-101.73841,1722.0,1
39.04758,-101.73915,4.0,1
39.060075,-88.495556,0.2,1
39.06405,-99.12959,470.8,1
39.080486,-97.35301,15.0,1
39.08605,-102.46611,0.36,1
39.10878,-99.17953,150.0,1
39.120239,-120.943522,0.35,1
39.12071,-94.44495,11.9,1
39.12851,-94.60705,10.0,1
39.12851,-94.60418,0.8099999999999999,1
39.12889,-94.60709,0.4,1
39.136219,-94.601051,262.0,1
39.13776,-94.5968,0.12,1
39.13805,-94.6025,0.6,1
39.13839,-94.60294,0.6,1
39.13844,-94.60013,168.0,1
39.1393,-94.60325,308.0,1
39.1402,-94.60133,0.16,1
39.15386,-94.62234,0.1,1
39.173564,-95.209343,23.0,1
39.17837,-94.65934,0.8,1
39.191028,-99.564306,400.0,1
39.193056,-121.631436,8.19,1
39.22226,-89.493926,0.7,1
39.230426,-76.573994,0.36,1
39.252793,-84.685909,450.0,1
39.27126,-76.56328,5.0,1
39.277928,-99.652257,67.0,1
39.305031,-76.557206,0.24,1
39.323679,-87.900338,0.1,1
39.32604,-87.89748,0.1,1
39.3271159,-87.8981323,273.0,1
39.328029,-87.897211,1.1,1
39.36101,-77.03759,0.19,1
39.36139,-77.03778,1.5699999999999998,2
39.36293,-97.47972,2.5,1
39.363277,-97.479365,0.58,1
39.36359,-93.45965,84.0,1
39.36863,-93.459573,0.5,1
39.369394,-99.80891,2.9,1
39.37571,-95.26018,5.0,1
39.38235,-87.86195,0.71,1
39.395483,-104.939441,0.2,1
39.40797563,-94.69171307,5000.0,1
39.411914,-92.842889,1.0,1
39.414038,-92.840164,12.5,1
39.45627,-92.08238,0.83,1
39.46308,-92.87136,656.0,1
39.482631,-84.223042,60.0,1
39.484724,-84.222653,69.1,2
39.506925,-88.065491,0.1,1
39.517036,-93.486055,0.25,1
39.544,-87.5885,1.57,1
39.587875,-76.412452,0.48,1
39.5894,-92.38284,3.2,1
39.59606,-89.2332,24.0,1
39.60887,-94.3214,0.24,1
39.61412,-89.34578,20.0,1
39.632574,-87.284057,0.5,1
39.64343,-94.61827,20.0,1
39.67171,-97.02436,34.0,1
39.673538,-76.125691,1.83,1
39.67439,-101.33656,16.68,1
39.68524,-87.236533,0.6,1
39.6854,-87.23644,9.4,1
39.70736769,-89.17722989,1.17,1
39.70808,-80.56138,11405.0,1
39.711344,-88.85166,0.01,1
39.71864,-95.135,8.5,1
39.72708,-92.04994,20.0,1
39.74636,-104.67988,2.0,1
39.75888,-104.81305,0.95,1
39.763568,-104.826857,0.38,1
39.772846,-91.565859,13.7,1
39.784839,-80.96325,0.0,1
39.7859444,-84.1620056,0.1,1
39.786953,-84.161907,0.2,1
39.789126,-89.104467,0.38,1
39.800348,-104.949162,4.7,1
39.8106,-86.3342,0.71,1
39.816597,-89.086496,30.0,1
39.81694,-75.20028,0.52,1
39.8188,-75.42217,0.78,1
39.822925,-75.175452,0.19,1
39.8411,-75.4177,5.3,1
39.844773,-75.418525,10.1,1
39.84512,-75.420378,0.12,1
39.84515,-75.4202,0.4,1
39.84541,-104.91319,0.47,1
39.8458,-75.4222,3.1,1
39.846349,-75.459406,0.28,2
39.846715,-75.256348,4.76,1
39.846972,-75.495014,1.2,2
39.849005,-75.502586,0.88,1
39.85162,-75.41714,0.95,1
39.853611,-86.226389,539.0,1
39.86216,-94.695103,0.24,1
39.862222,-75.419055,78.0,1
39.8653,-75.1379,1.4,1
39.86822,-96.0534,15.0,1
39.89486,-75.26061,297.0,1
39.8955,-75.25948,4.14,1
39.896,-75.3586,0.02,1
39.897834,-75.262507,38.0,1
39.915961,-86.246533,0.2,1
39.91934,-75.20447,1700.0,1
39.94024,-75.4799,0.4,1
39.96675,-83.110839,0.8,1
39.9923,-86.1359,9.5,1
39.995669,-91.378703,1.14,1
40.002304,-97.632707,0.48,1
40.010475,-92.567084,5.0,1
40.039849,-86.409788,20.0,1
40.041721,-86.409248,6.0,1
40.069353,-75.829062,215.0,1
40.091758,-74.738542,0.0,1
40.111093,-88.319562,0.2,1
40.136819,-104.509592,1.19,2
40.16005,-110.077696,10.0,1
40.162536,-101.529805,1.67,2
40.16833,-90.56593,0.19,1
40.20069,-104.60941,1.19,1
40.203611,-93.326669,0.81,1
40.203877,-93.32611,0.48,1
40.21421,-104.60538,20.0,1
40.262706,-80.264106,2775.0,2
40.262939,-80.263559,5.0,1
40.265185,-80.259891,57.0,1
40.279346,-85.363609,0.48,1
40.291648,-85.862792,1.7,1
40.291729,-85.862736,0.2,1
40.29213,-79.5866,0.6,1
40.29832,-92.11387,270.0,1
40.31277,-95.72125,2834.0,2
40.31491,-76.03375,0.5,1
40.318604,-76.031436,0.3,1
40.3196,-76.0431,12.5,1
40.3375,-89.82917,3.0,1
40.34117,-104.424018,2254.0,1
40.351944,-77.51333,1.04,1
40.352903,-74.125619,88.44,2
40.36468,-96.65431,0.48,1
40.36474,-92.01656,80.0,1
40.366817,-80.584594,30565.0,1
40.395534,-85.110422,1.33,1
40.401,-110.759,30.0,1
40.40966,-91.83585,5.0,1
40.4101,-78.4385,0.4,1
40.4329,-78.9279,1820.0,1
40.456096,-78.402961,7.0,1
40.45772,-104.44393,1300.0,1
40.47829444,-104.4352667,2.0,1
40.480804,-97.765209,0.36,1
40.4840972,-81.9952417,150.0,1
40.505602,-74.642893,48.0,1
40.513477,-84.953281,2.2,1
40.513554,-75.53238,8.7,1
40.514382,-75.532567,100.0,1
40.51608,-88.31929,1.5,1
40.5161701,-88.3192648,0.5,1
40.519254,-75.530339,12.0,1
40.519728,-75.535209,0.24,1
40.519942,-75.532336,3.5,1
40.519999,-75.531339,2.97,1
40.52243,-74.25384,1333.1000000000001,32
40.52275,-74.25343,0.02,1
40.523327,-74.256013,1.1400000000000001,4
40.535033,-74.260967,0.24,1
40.535833,-74.256944,0.59,1
40.536111,-74.256944,0.19,1
40.547339,-74.260283,0.05,1
40.548003,-74.238058,0.31,1
40.550801,-97.595518,3.57,1
40.55081,-97.59588,1.78,1
40.550972,-97.594715,0.55,1
40.5566,-93.93892,0.24,1
40.563565,-74.245512,2.4,1
40.57083,-74.25333,0.81,2
40.574722,-74.238333,0.12,1
40.57667,-74.25472,0.1,1
40.57704,-74.2498,0.38,1
40.57729,-74.25051,5.4,1
40.57741,-74.24819,0.6,1
40.58061,-74.2147,0.48,1
40.58513,-74.21226,24.0,1
40.58547,-74.21357,0.67,1
40.585479,-74.213579,7.21,3
40.588225,-74.222514,1.67,2
40.588583,-74.21558,0.08,1
40.58888,-74.22233,75.0,1
40.589,-74.217,3.57,1
40.58925,-74.21709,4.0,1
40.590142,-74.215472,1.0,1
40.590422,-74.219078,2.0,1
40.59063,-74.21935,1.42,2
40.59064,-74.21945,1.99,2
40.590763,-74.219353,0.12,1
40.591463,-74.219176,7.0,1
40.591656,-74.22071,0.25,1
40.59213,-74.21207,0.23,1
40.593267,-74.209978,23.0,1
40.59348,-74.210174,47.0,1
40.59441,-74.216209,0.4,1
40.596305,-91.411283,0.2,1
40.6017,-74.260967,0.24,1
40.605222,-74.23907,1.85,1
40.6054,-74.2383,0.71,1
40.60545,-74.25835,0.95,1
40.60614,-74.23521,0.14,1
40.606466,-74.209062,7.14,1
40.606837,-74.219917,27.29,1
40.608154,-74.240296,1.19,1
40.608272,-74.208518,1.0,1
40.608277,-74.221761,0.71,1
40.6082833,-74.2117528,3.81,1
40.608328,-74.240044,0.01,1
40.6084,-74.2222,5.3,1
40.608511,-74.239999,0.17,1
40.6086,-74.2399,0.95,1
40.609013,-74.239568,0.24,1
40.609164,-74.239114,0.21,1
40.609186,-74.239401,143.0,1
40.609319,-74.239141,0.24,1
40.61145,-74.23725,3.78,1
40.61154,-74.24035,0.6,1
40.612444,-74.241097,10.0,1
40.61428,-74.21755,1.0,1
40.620667,-75.570108,0.23,1
40.621988,-97.549726,60.0,1
40.62252,-80.4181,300.0,1
40.6246,-74.19254,27.4,1
40.630937,-80.440553,0.2,1
40.631074,-80.440463,0.2,1
40.647936,-88.340732,44.64,2
40.64995921,-74.11977753,5.0,1
40.650639,-74.118108,0.05,1
40.650953,-74.119835,2.0,1
40.654111,-103.03132,200.0,1
40.65728842,-74.11015157,0.0,1
40.657443,-73.899931,2.0,1
40.657792,-74.091888,150.0,1
40.6581344,-74.10840926,0.0,1
40.661111,-74.110595,519.0,1
40.66506,-74.10953,359.0,1
40.676504,-81.347693,0.2,1
40.689287,-82.717585,3.0,1
40.69436,-84.10883,40.0,1
40.6945,-84.1265,0.23,1
40.695592,-84.125869,150.0,1
40.696043,-84.126666,0.6,1
40.697102,-84.127323,0.71,1
40.697155,-84.126641,0.24,1
40.6972222,-84.1272222,0.23,1
40.697527,-84.126687,2.4,1
40.697537,-84.127225,2.45,2
40.701149,-103.181597,119.05,1
40.70498,-84.12751,1.2,1
40.706216,-84.1146149,0.08,1
40.706418,-84.113285,4.47,1
40.7076,-84.11739,2.0,1
40.70825,-84.12206,200.17000000000002,3
40.708665,-80.693831,0.2,1
40.70942,-81.36428,10.0,1
40.70945,-84.1314,0.71,1
40.711466,-84.131779,0.12,1
40.711686,-84.132645,0.1,1
40.73625,-73.94435,0.23,1
40.74573,-95.91459,3.0,1
40.759869,-73.944998,249.0,1
40.76505,-111.82493,800.0,1
40.766643,-111.827358,500.0,1
40.770458,-81.410174,0.5,1
40.78155,-85.50785,0.48,1
40.80216,-76.60618,0.24,1
40.803479,-84.802507,1.0,1
40.804771,-111.927762,3.0,1
40.831354,-111.91978,1.0,1
40.858546,-104.428739,1.58,1
40.894805,-85.440504,0.2,1
40.94267,-88.64449,0.6,1
40.943291,-88.647391,3.0,1
40.944856,-88.644669,0.95,1
40.97604,-96.4566,23.81,1
41.01816,-88.015049,0.42,1
41.04755,-83.73375,2.4,1
41.056079,-111.043003,0.15,1
41.090482,-88.298295,0.01,1
41.10621,-104.83589,0.2,1
41.11988,-91.647847,0.29,1
41.123379,-104.783855,30.0,1
41.126883,-104.791108,530.0,2
41.1274,-104.7907,10.0,2
41.14364,-87.902235,30.0,2
41.148878,-103.682297,222.0,1
41.1784,-87.8504,40.0,1
41.17974,-82.21559,1950.0,1
41.184974,-110.410612,0.0,1
41.187143,-91.70938,1.74,1
41.21235,-95.8301,28.0,1
41.2289,-83.63941,2.0,1
41.255797,-82.397732,0.6,1
41.255807,-82.397732,0.24,1
41.258087,-91.792114,0.27,1
41.27461,-88.12713,0.14,1
41.274678,-82.167048,1.0,1
41.286642,-81.211906,0.02,1
41.2885,-72.8999,0.95,1
41.299079,-87.744857,84.0,1
41.307,-72.90925,600.0,1
41.311708,-87.006836,0.24,1
41.31825,-95.93717,184.14,1
41.322508,-102.87641,1.6,2
41.34767937,-110.82014826,0.2,1
41.35429,-76.912268,1238.0,1
41.36417,-96.05833,1.9,1
41.38284113,-110.82225101,0.2,1
41.39281106,-110.8225257,0.2,1
41.395652,-87.97975,2.38,1
41.40817,-87.99195,0.24,1
41.410372,-88.373137,0.1,1
41.410931,-88.345016,20.1,1
41.41355,-93.62581,0.24,1
41.414332,-87.988991,0.23,1
41.4145,-87.7665,4.0,1
41.41579,-93.62086,1.07,1
41.419421,-112.052591,499.0,1
41.421858,-81.761444,7.14,1
41.435852,-81.668922,23.5,1
41.437931,-110.814522,0.2,1
41.49188,-87.91791,1500.0,1
41.49806,-87.51722,0.01,1
41.50506,-87.4543,398.0,1
41.50667,-87.45333,24.0,1
41.507105,-87.452478,0.12,1
41.508897,-87.446008,2.0,1
41.510158,-87.445686,0.7,1
41.511142,-87.445436,0.4,1
41.51458,-87.45134,0.36,1
41.51487,-87.4512,5.0,1
41.51556,-87.44861,0.12,1
41.51616,-87.44906,160.0,1
41.51718,-92.00372,0.98,1
41.51769,-87.44697,0.95,1
41.52278,-87.45194,747.7,1
41.529826,-109.393141,0.9,1
41.532684,-83.493076,0.6,1
41.5543361,-87.8866028,0.59,1
41.55455,-87.88425,0.2,1
41.55556,-87.88528,921.4,2
41.5569,-87.8886,10.0,1
41.5569,-87.8861,90.0,1
41.55694,-87.88556,1.0,1
41.55804,-93.52571,0.33999999999999997,1
41.55849,-93.52615,0.74,1
41.56244,-93.52198,1.0,1
41.56348,-93.52167,10.0,1
41.5652,-109.9803,0.48,1
41.565497,-93.526862,0.33999999999999997,1
41.56563,-93.526816,12.0,1
41.577697,-87.49049,920.0,1
41.606561,-87.462351,4.76,1
41.60720541,-89.7349367,5648.0,1
41.6076,-87.4667,1.19,2
41.60766736,-87.43874523,10.2,2
41.60865,-92.13573,2.3,1
41.609732,-87.466047,0.36,1
41.609953,-87.466475,0.95,1
41.612919,-87.468926,0.24,1
41.6136,-88.0536,5.0,1
41.61566,-93.12757,43.05,1
41.616693,-91.408465,240.0,1
41.61955,-83.44724,0.1,1
41.619586,-87.490022,5.74,1
41.621205,-83.485937,5.0,1
41.62247,-83.48496,0.9,1
41.62263,-83.48667,4.83,1
41.6234,-83.4878,1.0,1
41.626461,-87.440797,11.0,1
41.62672,-87.433952,0.72,1
41.626855,-87.443384,1.0,1
41.63156,-88.04958,1760.0,1
41.63611,-88.04639,0.36,1
41.639016,-88.124155,100.0,1
41.640712,-87.472865,255.0,1
41.6424,-87.4744,544.0,1
41.642669,-91.284455,3436.0,1
41.643229,-87.467121,2.38,1
41.644119,-87.892427,10.0,1
41.644934,-87.47608,0.12,1
41.645101,-88.027889,3.26,1
41.6514111,-107.8231666,1.1,1
41.655265,-88.076523,7538.0,1
41.658008,-88.041942,0.36,1
41.659288,-87.569198,16.6,1
41.6671,-86.0209,1.2,1
41.67284,-83.45352,8.02,2
41.67288,-83.45348,0.23,1
41.675883,-83.471285,2.38,1
41.68140797,-87.82598113,704.0,1
41.68148,-91.57018,0.24,1
41.684108,-91.570103,1.9,1
41.68411,-91.5701,10.52,1
41.684292,-90.4901,0.35,1
41.686997,-107.98125,0.19,1
41.6872222,-107.9802778,3.0,1
41.6877778,-107.98,15.0,1
41.69229,-90.31106,2.39,1
41.697667,-90.098627,18400.0,1
41.73889472,-90.81978672,1640.1,1
41.752979,-83.551501,2.4,2
41.7643,-87.8361,0.6,1
41.7678,-87.82972,1.0,1
41.7731,-110.3453,4.09,1
41.782605,-107.116503,0.13,1
41.78788,-89.16688,1.8,1
41.800416,-107.109865,260.0,1
41.801632,-87.795604,0.48,1
41.805792,-83.600044,22.0,1
41.806608,-83.601248,0.9,1
41.80708,-83.60071,91.0,1
41.828677,-104.352722,300.0,1
41.831164,-79.117514,2.0,1
41.844019,-85.741131,2121.0,1
41.8458333,-106.2038889,6.0,1
41.86305,-96.137915,100.0,1
41.890476,104.263399,2.0,1
41.90199,-96.24944,2587.0,1
41.90877,-96.24902,2.4,1
41.93695,-87.89361,10.0,1
41.93805,-87.89138,6.43,2
41.94352,-88.23353,0.12,1
41.95138,-88.27772,12.0,1
42.00461,-96.23684,675.0,1
42.02244,-91.00488,970.0,1
42.024045,-87.951209,1.0,1
42.024238,-87.950772,1.0,1
42.053138,-96.043891,0.27,1
42.05679,-88.49732,3.0,1
42.06139,-83.83167,0.24,1
42.07471,-96.17223,1.0,1
42.1043,-75.9956,2.5,1
42.11445,-104.564875,200.0,1
42.115822,-72.580744,2.9,1
42.116313,-72.580633,8.3,1
42.12294,-104.30346,0.36,1
42.131311,-83.22664,0.0,1
42.133334,-104.425221,145.0,1
42.1514,-83.163,29.0,1
42.183809,-91.189346,21759.0,1
42.20753,-104.51014,0.36,1
42.20813,-104.51255,61.64,2
42.222753,-104.694064,20.0,1
42.225543,-104.694563,15.0,1
42.22588,-104.69196,6.0,1
42.225925,-104.686441,20.0,1
42.226368,-104.717467,0.3,1
42.23326,-104.68633,2.0,1
42.24329,-84.97251,20082.0,1
42.26259,-89.17831,2.0,1
42.272024,-83.164865,1.3,1
42.2748,-83.4048,3.0,1
42.278472,-83.123064,0.95,1
42.282925,-83.141045,2.38,1
42.308506,-107.872722,575.0,1
42.308627,-107.8725,30.0,1
42.352666,-86.138879,280.0,1
42.38229,-78.91763,0.24,1
42.45589,-95.32798,0.41,1
42.46833,-74.3515,3283.0,1
42.514136,-84.242059,9000.0,1
42.51862,-114.27034,22.0,1
42.5325,-95.1332,8.62,1
42.53632,-96.35816,0.16,1
42.53743,-96.3568,10.0,1
42.53889,-88.63417,5.0,1
42.53934,-88.6345,0.24,1
42.557406,-107.007911,30.0,1
42.56794,-84.10547,0.24,1
42.5783333,-107.14709,0.46,1
42.63521,-97.3371,0.24,1
42.72143,-94.60402,54.65,1
42.73839,-114.948008,228.0,1
42.79375,-94.40176,10.95,1
42.80667,-94.36011,25.32,1
42.81144,-94.33013,4.52,1
42.849051,-78.77696,0.7,1
42.851147,-106.357092,0.24,1
42.854755,-94.159355,5.23,1
42.854803,-106.41171,440.0,1
42.855444,-106.246861,10.0,1
42.864441,-106.408738,162.2,2
42.870358,-76.93538,0.48,1
42.87907,-94.08965,1.1,1
42.8842,-82.4943,12.0,1
42.887382,-112.476571,0.71,1
42.88895,-82.49131,5.0,1
42.9015,-82.5101,1.0,1
42.917984,-105.240693,18.0,2
42.9289,-87.8884,0.24,1
42.94222,-93.90276,8.78,1
42.9517,-87.8962,215.0,1
42.957732,-76.527389,5.7,1
42.957763,-76.527127,23.0,1
42.959503,-76.665351,595.0,1
42.9916667,-106.7119444,125.0,1
43.016283,-84.6554,64.0,1
43.0456,-77.74824,0.07,1
43.05284,-93.6389,8.57,1
43.080915,-95.179006,0.38,1
43.114444,-105.8525,1690.0,1
43.14017,-93.35353,0.4,1
43.1407,-93.35381,10.0,1
43.189245,-88.049748,2.0,1
43.2180944,-104.432967,40.0,1
43.240356,-97.459258,400.0,1
43.26707,-83.25139,0.24,1
43.286542,-95.260549,4.0,1
43.29183,-95.15157,115.0,1
43.29194,-95.15111,0.24,1
43.2930556,-107.625,7.5,1
43.297089,-88.130513,1302.0,1
43.31996,-104.32384,8.0,1
43.37233,-104.26353,35.0,1
43.38106666,-104.31804722,1.0,1
43.3831,-104.2457,1.0,1
43.42656,-104.91426,30.0,1
43.4625,-104.226944,30.0,1
43.475465,-96.726088,2.62,1
43.50343,-104.15236,2.0,1
43.51946392,-83.81743089,17.97,1
43.54566,-96.79346,31.0,1
43.54571,-96.79188,0.71,1
43.58698,-93.9091,16.43,1
43.6067,-116.249,15.0,1
43.635,-104.31806,2.0,1
43.6666,-105.06791,2.0,1
43.666603,-105.067905,1.0,1
43.66693333,-105.06706666,5.0,1
43.67297971,-104.9547281,20.0,1
43.72077,-104.659061,4.0,1
43.72835,-94.73,4685.0,1
43.78306944,-104.4072833,0.24,1
43.78507,-94.624817,0.30000000000000004,1
43.78774166,-104.41684166,3.0,1
43.787925,-104.41711388,45.0,1
43.787975,-104.41668333,0.5,1
43.788025,-104.4166,0.12,1
43.78813056,-104.414856,2.0,1
43.78846666,-104.41595,191.0,1
43.788561,-104.4165944,0.5,1
43.788581,-104.4167833,1.0,1
43.78913,-104.41707,8.0,1
43.791797,-104.414824,66.0,3
43.832639,-104.31971,80.0,1
43.842033,-104.25655,1.0,1
43.8516667,-106.4083333,20.36,2
43.860695,-108.163483,96.0,1
43.861789,-108.166073,3.5,1
43.87591331,-104.51977397,9.0,1
43.895611,-89.638236,1729.0,1
43.93146,-94.11098,3.4,1
43.94028,-70.49336,0.12,1
43.94200833,-104.6112278,20.0,1
43.94972,-89.68472,7.0,1
43.9567944,-104.6031611,35.0,1
43.965346,-97.694305,2.38,1
43.992624,-104.388373,135.0,1
44.000221,-93.782668,25.0,1
44.021949,-105.538019,1958.0,1
44.05727,-84.108636,20.0,1
44.069,-116.98,0.5,1
44.15348,-94.06836,0.2,1
44.26055,-93.30194,0.12,1
44.378889,-98.462778,0.4,1
44.37956,-98.462467,0.48,1
44.460839,-105.576613,300.0,1
44.5311,-88.0121,11.9,1
44.62351,-97.92161,0.11,1
44.642128,-90.957761,14.0,1
44.665449,-106.902904,0.48,1
44.66547,-106.90261,3.7,1
44.67167,-90.24833,1.0,1
44.73368,-93.19464,10.8,1
44.73486,-93.19663,1477.0,1
44.759651,-93.035311,0.24,1
44.77084,-93.04914,2.38,1
44.77085,-93.04889,0.2,1
44.77328,-93.35844,48.0,1
44.788806,-85.154688,2.45,1
44.7937698,-85.152195,5.65,1
44.803407,-94.835427,23.0,1
44.815639,-108.498916,80.0,1
44.815919,-108.4989,0.7,1
44.81602,-108.49913,0.14,1
44.817233,-108.501412,1.5,1
44.85338,-92.99561,0.2,1
44.87601,-92.99642,0.24,1
44.94151,-108.8267,4.0,1
45.010556,-108.913889,0.5,1
45.05919,-93.19544,0.24,1
45.143056,-92.999245,1.08,2
45.152093,-104.714812,2.0,1
45.15209388,-104.71481248,5.0,1
45.206089,-93.099272,3.93,1
45.238011,-104.199821,9.4,1
45.250322,-107.701801,411.0,1
45.479889,-108.852723,0.3,1
45.526048,-98.515008,500.0,1
45.565381,-122.74288,0.69,1
45.56545,-122.743195,0.74,1
45.569231,-122.7542888,2.4,1
45.655486,-108.75724,1509.0,1
45.65804642,-108.75964879,0.35,1
45.672992,-94.593917,1.9,1
45.698007,-93.996983,20.0,1
45.698036,-93.997047,0.24,1
45.722409,-94.973972,5.95,1
