fips,cancer_incidence_rate_per_100000,cancer_mortality_rate_per_100000,breast_cancer_incidence_rate_per_100000,breast_cancer_mortality_rate_per_100000,colorectal_cancer_incidence_rate_per_100000,colorectal_cancer_mortality_rate_per_100000,leukemia_cancer_incidence_rate_per_100000,leukemia_cancer_mortality_rate_per_100000,lung_cancer_incidence_rate_per_100000,lung_cancer_mortality_rate_per_100000,non_hodgkin_lymphoma_cancer_incidence_rate_per_100000,non_hodgkin_lymphoma_cancer_mortality_rate_per_100000,prostate_cancer_incidence_rate_per_100000,prostate_cancer_mortality_rate_per_100000,median_household_income,over_65_percent,uv_exposure,low_income_low_access_share,non_english_speaking,population_in_poverty_percent,population_over_25_no_high_school_diploma_percent,population_uninsured_percent,population_minority_percent,walkability_index,hospital_beds_per_100000,median_aqi
30111,510.0,143.9564311474892,146.0,21.32,40.3,12.48,16.1,4.93,60.2,32.15976138014196,19.8,5.97,125.8,24.16,59117.0,,,6.366069256345795,0.6,17.99114658021074,3.541991395972317,5.975434877486128,14.222831847372031,7.607940048281093,416.4848182555022,20.0
31001,497.3,163.12,154.5,25.69,41.7,11.35,16.8,6.356064557035579,62.7,43.71,21.1,5.277536540982381,102.9,20.87,51536.0,,4452.0,12.179568932534115,4.4,19.948638280333533,5.897086332075711,6.0587806347294,14.676135823214228,7.575515308892854,538.9810088456295,
31003,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,60.0,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,100.5,15.667687847758732,48716.0,,4260.0,3.8593866866118174,2.5,19.049881235154395,5.558194774346793,6.777513855898654,5.067300079176563,5.543706842494507,554.2359461599367,
31005,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,33.3,4407.0,34.34782608695652,0.0,25.968109339407743,2.9612756264236904,11.389521640091116,4.783599088838269,5.0,,
31007,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,59625.0,39.5,4434.0,27.536231884057973,3.3,15.813953488372093,2.0155038759689923,4.0310077519379846,8.992248062015504,5.5,,
31009,497.4,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,50870.0,,4339.0,25.523012552301257,0.4,12.205567451820128,4.710920770877944,11.77730192719486,0.0,6.666666667,,
31011,467.8,170.02,164.2,19.35464488153081,46.8,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,176.6,15.667687847758732,54063.0,32.4,4308.0,3.4877384196185286,0.6,19.070390206579955,3.806426931905126,5.413159908186687,3.672532517214997,6.16384340298946,478.194338179036,
31013,439.0,144.2762829659327,93.06606572110822,19.35464488153081,44.3,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,134.8,15.667687847758732,56412.0,33.6,4379.0,9.17049876193845,3.0,18.875057630244356,6.094974642692485,7.136929460580912,18.893499308437068,7.529473652421048,230.5209774089442,
31015,467.9,192.47,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,50729.0,33.5,4221.0,12.291567413053835,1.2,18.91604675876727,2.922422954303932,8.395324123273113,5.260361317747077,6.592148220882958,797.0244420828906,
31017,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,35.2,4287.0,4.133545310015898,1.5,22.13370280568064,3.290613093176308,9.21371666089366,5.611361274679598,6.902108434068274,796.674748874264,
31019,449.3,144.2762829659327,123.0,23.27,48.4,14.93,15.1,7.05,46.20065041551527,32.28230274020751,18.3,5.277536540982381,110.4,15.667687847758732,56952.0,,4445.0,9.452952149581362,3.4,20.33713755696254,4.917933621002541,7.742872121627616,13.396781868774449,7.95972533829743,661.3703270556922,
31021,470.5,160.58,93.06606572110822,19.35464488153081,50.1,16.08931162168071,15.191449947915965,6.356064557035579,76.9,55.21,17.930756235968854,5.277536540982381,163.8,15.667687847758732,51482.0,34.5,4158.0,0.2187226596675415,0.5,20.72889435645087,6.458557588805166,11.963709057358145,7.365831154851607,6.732179330031251,276.7953252345071,
31023,474.6,180.86,152.2,19.35464488153081,36.9,16.08931162168071,15.191449947915965,6.356064557035579,62.5,42.7,27.5,5.277536540982381,111.4,15.667687847758732,55562.0,34.8,4273.0,4.204883859440143,2.4,17.05639614855571,5.289483556333625,4.589220957859197,6.239839939977491,5.135428287950911,250.09378516943852,
31025,482.8,165.39,120.0,19.35464488153081,40.3,17.17,16.3,6.356064557035579,75.0,47.52,23.4,5.277536540982381,121.5,15.667687847758732,71139.0,35.3,4220.0,3.2447208906144764,0.9,13.888248405195606,3.735300899239105,5.991084466989471,7.047882560909999,6.135988120312816,,21.0
31027,363.9597342834266,144.2762829659327,134.0,19.35464488153081,48.7,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,97.8,15.667687847758732,58978.0,32.5,4168.0,4.586534116583823,0.5,11.882588706825416,4.385241070376046,5.752681834256749,3.713308970882943,5.987875943510501,,
31029,363.9597342834266,194.87,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,148.4,15.667687847758732,55833.0,34.5,4554.0,8.799798285426123,4.9,18.50553007823037,7.796061505260318,8.30860534124629,16.40140275155112,6.855561506972684,404.6398705152415,
31031,363.9597342834266,144.2762829659327,110.1,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,95.2,15.667687847758732,53684.0,32.7,4304.0,10.852441799404868,0.1,27.288398551973795,2.137562489225996,7.515945526633338,12.79089812101362,6.335434656965631,362.006550594725,
31033,452.3,144.2762829659327,153.0,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,172.1,15.667687847758732,56538.0,33.6,4467.0,5.411082216443289,0.2,19.654221467967755,3.807806533729317,6.904963937208315,11.211285532456513,7.60991000164596,1198.5574883326262,
31035,363.9597342834266,144.2762829659327,154.0,19.35464488153081,43.2,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,92.6,15.667687847758732,56316.0,32.7,4418.0,8.055640476918374,3.8,18.553205231713225,4.973357015985791,7.556919102212175,11.254642338123688,6.221250534858793,,
31037,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,56528.0,,4243.0,9.32001902044698,35.2,21.43994008051681,18.38779140529913,9.774365696095872,51.59629248197734,7.905034076368773,234.0604812283494,
31039,442.2,144.2762829659327,132.8,19.35464488153081,54.5,19.98,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,25.0,5.277536540982381,165.8,15.667687847758732,55190.0,,4185.0,5.197505197505198,5.0,15.55955865795992,6.834046385949111,7.070479621706823,11.911731591983788,7.423052682364141,281.46813780680026,
31041,363.9597342834266,144.2762829659327,93.06606572110822,34.5,45.0,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,20.7,5.277536540982381,104.0,15.667687847758732,49891.0,,4391.0,14.407167017094798,1.7,22.395253985910276,3.5780496848350016,7.295142751205043,5.64516129032258,6.089612188336472,324.4345569150908,
31043,452.9,171.79,119.7,29.32,45.1,16.08931162168071,15.191449947915965,6.356064557035579,65.9,43.3,23.3,5.277536540982381,100.0,15.667687847758732,55017.0,,4133.0,4.9414453013424735,19.9,20.32896044523952,13.963426754124429,10.24150268336315,53.42377260981912,11.543141213337304,,
31045,363.9597342834266,160.36,93.06606572110822,19.35464488153081,46.5,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,29.6,5.277536540982381,101.38263394562318,15.667687847758732,51748.0,,4347.0,9.703768242213023,1.5,18.618307426597585,3.661485319516408,9.499136442141625,14.8762233736327,7.803544664488871,287.85261945883707,
31047,363.9597342834266,144.2762829659327,125.7,19.35464488153081,47.8,23.89,12.4,6.356064557035579,46.20065041551527,32.28230274020751,21.6,5.277536540982381,101.38263394562318,15.667687847758732,53769.0,,4460.0,14.572884979034775,15.3,19.730941704035875,13.482528132667737,10.72002707504865,41.9240206447246,6.719563938735213,249.5981047465945,19.0
31049,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,48500.0,32.7,4482.0,7.882534775888717,1.4,17.627118644067796,7.457627118644068,14.463276836158192,13.107344632768362,6.545054558209081,,
31051,483.4,163.76,93.06606572110822,19.35464488153081,51.7,16.08931162168071,15.191449947915965,6.356064557035579,61.5,32.28230274020751,17.930756235968854,5.277536540982381,157.4,15.667687847758732,56775.0,33.0,4146.0,10.366666666666667,5.7,18.673002463921154,8.535726856740585,5.98380851812742,16.261879619852166,5.204983176732162,,
31053,525.7,188.23,128.5,21.22,46.7,18.53,19.9,10.18,67.7,51.41,19.6,9.07,136.9,17.71,53101.0,,4203.0,8.239077702978932,6.7,21.76398194995214,7.354027075071789,8.688636674415424,16.926022152331466,8.082908522507756,205.11418022699303,
31055,488.2,163.09,140.3,19.35,40.4,13.79,13.4,6.63,64.6,40.23,21.7,5.94,120.0,22.27,61688.0,,4192.0,2.329098257624103,7.0,18.316750303585223,5.994813862929726,9.3293904079443,31.148462453534226,11.40762989974604,502.5285511516794,47.0
31057,468.6,166.98,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,,4610.0,17.181274900398407,1.9,24.844398340248965,8.246887966804978,9.33609958506224,9.076763485477178,7.532377658063272,622.4066390041494,
31059,477.9,183.48,125.0,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,62.9,42.1,17.930756235968854,5.277536540982381,115.1,15.667687847758732,55625.0,33.4,4375.0,6.99490662139219,1.0,12.59473114399134,4.980151569830387,4.889931432695778,6.495849873691808,7.415410836758163,541.3208228076506,
31061,478.5,144.2762829659327,139.7,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,87.9,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,49235.0,33.9,4516.0,13.488372093023257,0.5,25.589225589225588,5.218855218855219,6.228956228956229,4.882154882154882,6.227045908352628,471.38047138047136,
31063,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,51855.0,,4522.0,8.381712626995645,0.3,16.42640364188164,3.528072837632777,8.687405159332322,5.159332321699544,5.905136067423534,,
31065,476.1,179.03,137.2,19.35464488153081,44.6,16.08931162168071,15.191449947915965,6.356064557035579,58.5,41.19,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,47989.0,32.9,4564.0,1.0082677959265982,1.4,21.498302207130727,7.321731748726655,7.321731748726655,6.897283531409168,7.276570553027998,424.44821731748726,
31067,454.7,168.36,109.5,24.89,38.9,13.6,12.5,6.356064557035579,71.4,47.39,17.2,5.277536540982381,112.0,15.667687847758732,51662.0,34.2,4304.0,8.36358746806508,1.1,20.68405420456655,6.650269166511973,5.759235195841842,5.8288472248004455,7.154526510724149,116.02004826434008,
31069,505.0,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,36.1,4424.0,9.431210500729218,1.7,23.903966597077243,4.279749478079332,13.308977035490605,6.367432150313153,6.269713261502687,521.9206680584551,14.0
31071,509.8,170.4,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,48545.0,,4322.0,2.928257686676428,0.0,15.521383950024026,2.931283037001441,3.604036520903412,3.3637674195098515,6.682447257050633,,
31073,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,62545.0,35.2,4510.0,11.986301369863014,0.7,16.041979010494753,4.0479760119940025,5.847076461769116,5.547226386806597,5.755252274427791,,
31075,525.6,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,,4370.0,19.055374592833875,0.0,24.312590448625183,4.775687409551375,13.16931982633864,2.894356005788712,6.666666667,,
31077,452.6,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,215.7,15.667687847758732,47128.0,,4346.0,20.606776989755712,0.5,18.29733163913596,4.870817450232952,5.802626005929692,3.939008894536213,5.990041493775934,,
31079,464.8,144.2762829659327,93.06606572110822,11.28,46.4,14.95,18.8,8.75,46.20065041551527,39.68,20.7,5.277536540982381,110.8,13.75,54742.0,,4420.0,7.0384083812513865,11.2,21.02937819948482,9.48840849065832,11.642048974534546,34.371841272946625,8.253354091018144,420.62017020444097,26.0
31081,453.6,144.2762829659327,93.06606572110822,19.35464488153081,39.4,16.08931162168071,15.191449947915965,6.356064557035579,70.2,43.59,17.930756235968854,5.277536540982381,95.1,15.667687847758732,64042.0,33.0,4386.0,2.740026304252521,1.0,8.569259138735221,2.5056947608200453,5.7923852912463385,5.521206204577503,6.464643712851165,130.16596160104135,
31083,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,126.7,15.667687847758732,50344.0,33.9,4541.0,2.541630148992112,2.6,17.307692307692307,4.674556213017751,6.272189349112427,5.8579881656804735,5.740546829541594,562.130177514793,
31085,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,35.6,4539.0,44.46742502585315,2.5,24.40944881889764,5.736782902137233,6.636670416197974,7.311586051743532,5.0,,
31087,499.2,183.41,93.06606572110822,19.35464488153081,85.1,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,,4598.0,37.585969738652,0.4,21.0545193687231,4.626972740315638,10.365853658536585,5.774748923959828,5.630085590347169,,
31089,444.6,144.2762829659327,93.06606572110822,19.35464488153081,46.0,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,151.6,15.667687847758732,57468.0,32.5,4260.0,8.528988979396262,1.6,16.64526326187889,4.139089202805493,5.7789192926997925,7.023609601896672,7.151960306246852,414.8967697322928,
31091,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,,4356.0,32.744565217391305,0.0,13.090418353576249,4.318488529014845,11.740890688259109,13.765182186234815,6.833333333,,
31093,438.7,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,123.1,15.667687847758732,54399.0,32.6,4387.0,5.132291998724896,1.0,17.563783447417546,2.7846919726197883,4.278158058494089,7.638456751711263,5.756544366364246,155.56938394523957,
31095,436.4,144.2762829659327,93.06606572110822,19.35464488153081,47.3,16.08931162168071,15.191449947915965,6.356064557035579,65.5,32.28230274020751,17.930756235968854,5.277536540982381,103.7,15.667687847758732,,32.9,4355.0,9.88472240625414,2.9,20.219656434807096,6.969867642917488,7.899183328639819,6.857223317375387,7.137080319481636,239.36919177696424,
31097,485.9,166.47,130.0,19.35464488153081,43.7,16.08931162168071,15.191449947915965,6.356064557035579,61.4,32.28230274020751,17.930756235968854,5.277536540982381,129.8,15.667687847758732,52794.0,33.0,4263.0,5.846271803718612,3.5,12.192262602579133,8.987885892926926,4.787026182102384,19.831965611567018,6.5265537812978645,351.69988276670574,
31099,479.2,165.64,147.4,19.35464488153081,65.2,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,104.1,15.667687847758732,56952.0,,4478.0,0.5393743257820928,1.0,20.38554948391014,4.037644201578628,5.25197328476017,8.773527625986642,6.624084249047772,151.79113539769278,
31101,494.3,144.2762829659327,159.0,19.35464488153081,44.5,16.08931162168071,15.191449947915965,6.356064557035579,61.6,32.28230274020751,35.0,5.277536540982381,145.1,15.667687847758732,48901.0,33.6,4458.0,6.8833652007648185,2.0,21.993041749502986,7.39314115308151,8.362326043737575,10.561630218687872,7.146911141972713,223.65805168986088,
31103,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,49688.0,32.8,4246.0,26.45631067961165,0.0,28.22857142857143,2.9714285714285715,5.0285714285714285,1.3714285714285714,6.0,,
31105,363.9597342834266,175.86,153.2,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,,4455.0,3.1405391258832767,1.4,26.00671140939597,7.522371364653243,14.2337807606264,13.814317673378076,7.074220525585764,419.46308724832215,
31107,431.4,144.2762829659327,160.0,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,110.7,15.667687847758732,49752.0,,4206.0,11.757269279393173,1.3,18.369047619047617,4.904761904761905,6.035714285714286,14.73809523809524,7.024901497149172,273.8095238095238,36.0
31109,440.3,144.2762829659327,123.8,19.4,40.0,13.09,13.4,7.37,46.20065041551527,32.28230274020751,18.0,4.14,115.9,17.68,58009.0,,4270.0,4.784395617486607,4.9,18.50900068359622,4.212661721143378,7.174912018634326,19.462237638301644,12.882983331815236,490.227105856141,29.0
31111,477.3,164.78,93.06606572110822,15.12,41.1,15.31,24.9,8.14,59.9,39.43,26.3,8.02,114.9,17.76,56794.0,,4451.0,3.133267195767196,1.1,18.663318303749783,4.443239541122082,9.317390559899549,12.758974944352492,7.915149718995512,331.03133382797785,
31113,739.4,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,51607.0,,4378.0,4.980340760157274,1.8,23.102678571428573,3.125,9.375,3.90625,6.0,,
31115,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,53125.0,35.7,4332.0,11.867088607594935,1.4,21.44927536231884,1.3043478260869563,6.811594202898551,10.144927536231885,6.166666667,,
31117,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,48882.0,41.6,4390.0,32.83858998144712,0.0,19.761904761904763,6.190476190476191,3.333333333333333,1.1904761904761905,4.833333333,,
31119,463.6,144.2762829659327,93.06606572110822,14.65,49.8,18.81,9.0,6.356064557035579,65.5,43.72,22.5,5.277536540982381,146.5,15.667687847758732,52857.0,,4258.0,7.821997935543067,5.9,21.76855209433801,5.990349199097736,8.168917568455015,20.783485138337664,8.022006408202053,859.4352282785599,
31121,524.4,169.38,141.1,19.35464488153081,56.5,16.08931162168071,15.191449947915965,6.356064557035579,73.9,48.28,17.930756235968854,5.277536540982381,112.1,15.667687847758732,54197.0,34.5,4364.0,10.465264499681323,1.9,20.09966777408638,4.63838487094301,7.679529772553028,8.113979044211602,6.25567089565116,255.5583950932788,
31123,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,52.6,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,111.7,15.667687847758732,,33.1,4428.0,18.02856009520032,2.2,17.469751645085967,7.280832095096583,7.747824241137763,18.42496285289748,5.974626454478827,424.53831458289113,
31125,498.2,172.02,93.06606572110822,19.35464488153081,91.7,16.08931162168071,15.191449947915965,6.356064557035579,77.1,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,,35.8,4338.0,1.3119143239625168,0.1,20.08510638297872,4.539007092198582,4.964539007092199,4.028368794326241,6.656912399208779,539.0070921985816,
31127,483.7,178.61,154.1,19.35464488153081,40.6,16.08931162168071,15.191449947915965,6.356064557035579,88.1,51.22,34.4,5.277536540982381,111.9,15.667687847758732,51922.0,,4242.0,1.2693156732891833,2.4,19.747778733161365,5.818286041845801,8.569790770994553,8.956721123531096,6.408147725334951,229.2920607623961,
31129,489.8,162.4,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,128.3,15.667687847758732,,,4446.0,13.555555555555555,1.4,19.55280685061846,5.209324452901998,7.588011417697431,5.756422454804948,6.48417153989076,594.6717411988582,
31131,460.6,160.23,141.3,19.35464488153081,57.5,19.37,15.191449947915965,6.356064557035579,57.3,46.59,17.930756235968854,5.277536540982381,109.1,15.667687847758732,54828.0,33.0,4239.0,19.612452350698856,3.0,17.751331036642657,5.217663639210773,6.038208581271531,11.462574381459442,7.112323854989557,288.1302849984341,
31133,497.3,144.2762829659327,149.2,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,146.4,15.667687847758732,46314.0,33.1,4276.0,5.409304002884962,1.9,29.96212121212121,11.515151515151516,15.0,4.8106060606060606,5.683918784211883,416.6666666666667,
31135,363.9597342834266,144.2762829659327,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,62469.0,,4503.0,7.34006734006734,1.7,12.2533748701973,7.476635514018691,5.261336102457598,5.607476635514018,5.789129686875128,692.2810661128418,
31137,469.9,144.2762829659327,200.2,19.35464488153081,48.2,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,41.77,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,57241.0,32.6,4496.0,4.603831084022638,2.1,18.331491712707184,5.171270718232044,5.248618784530387,8.3646408839779,7.497642544291885,276.24309392265195,
31139,439.0,144.2762829659327,160.8,19.35464488153081,57.0,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,124.0,15.667687847758732,56620.0,33.1,4223.0,9.785301403798512,0.3,14.39988782950084,3.5614133482894004,6.113292204150309,4.136287156477846,6.572004098634624,490.7459338194056,
31141,465.7,144.2762829659327,118.4,20.28,56.7,13.85,14.7,7.75,58.2,32.28230274020751,22.8,5.277536540982381,128.9,17.05,62617.0,,4284.0,3.787573285355337,7.4,15.236090225563908,6.571428571428571,9.341353383458646,22.62857142857143,7.9998840598244865,150.37593984962405,
31143,460.1,144.2762829659327,112.2,19.35464488153081,55.9,16.08931162168071,15.191449947915965,6.356064557035579,63.5,32.28230274020751,17.930756235968854,5.277536540982381,136.8,15.667687847758732,61962.0,34.5,4321.0,1.4428412874583796,1.8,14.97695852534562,6.816436251920123,12.000768049155146,8.314132104454686,6.036251189302378,307.21966205837174,
31145,363.9597342834266,164.21,93.06606572110822,19.35464488153081,41.8,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,48.2,20.8,5.277536540982381,101.38263394562318,15.667687847758732,46859.0,,4582.0,19.2311171415649,1.1,17.53846153846154,4.522144522144522,8.68997668997669,8.596736596736596,7.688907397125115,233.1002331002331,
31147,503.5,177.0,152.0,19.35464488153081,41.3,16.08931162168071,15.191449947915965,6.356064557035579,86.8,47.71,17.930756235968854,5.277536540982381,103.0,15.667687847758732,48096.0,33.1,4253.0,9.709434413487983,0.3,22.494629091368637,5.092885125742449,9.629723240237585,8.024769366864653,6.334436259117867,303.29836977126246,
31149,363.9597342834266,191.79,93.06606572110822,19.35464488153081,38.569529595035895,16.08931162168071,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,17.930756235968854,5.277536540982381,101.38263394562318,15.667687847758732,52604.0,33.2,4279.0,8.977719528178243,0.5,13.426573426573428,2.377622377622377,9.93006993006993,3.5664335664335662,6.03444444458,1678.3216783216783,
31151,508.6,181.2,93.06606572110822,19.35464488153081,46.4,29.36,15.191449947915965,6.356064557035579,72.4,47.1,31.6,5.277536540982381,117.4,15.667687847758732,51143.0,,4330.0,11.380281690140846,14.2,27.846143027916455,11.34941284016595,11.468954363265594,31.404261303705788,6.07920399399482,302.36973489909286,
31153,470.3,144.2762829659327,145.9,19.44,38.9,13.26,11.6,6.93,63.3,40.4,21.8,5.7,102.0,16.16,79549.0,,4204.0,6.896247796524805,3.2,10.16982321859575,2.8811237469829742,5.539368109765379,19.93791993737633,7.880780034846505,100.56752701733022,44.0
31155,462.1,144.2762829659327,120.7,19.35464488153081,39.1,11.33,15.6,10.92,46.20065041551527,32.28230274020751,18.9,5.277536540982381,130.8,15.667687847758732,66718.0,33.0,4231.0,6.183830606352262,0.6,12.1698820003746,4.078479115939315,3.928638321783105,5.057126802772054,6.049300799055984,74.92039707810451,
31157,432.7,144.2762829659327,93.06606572110822,17.53,38.569529595035895,13.02,17.0,8.92,46.20065041551527,32.28230274020751,17.8,6.46,126.2,14.5,50157.0,,4426.0,1.971869083040303,2.9,22.33307323598261,7.607847508638947,9.176791884962658,28.642291829227517,7.6188020044755485,479.3222606175455,43.0
31159,363.9597342834266,167.77,93.06606572110822,29.52,47.1,17.54,15.191449947915965,6.356064557035579,46.20065041551527,32.28230274020751,15.0,5.277536540982381,92.4,15.667687847758732,67591.0,,4303.0,7.373134328358209,0.6,13.5679851309752,3.328105941801708,5.43067898007783,5.494569321019922,5.731087366980382,139.39710751001917,
